,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gra_x,gra_y,gra_z,att_yaw,att_pitch,att_roll,labelrunning,labelexercising,labeljogging,labelsitting
2018-06-13 17:57:54.297164032,0.04939879999999999,-0.6267978,0.7208734,-0.2256974,0.3353808,-0.05532899999999998,13.489916999999995,39.99879620000001,19.552966199999997,0.12227039999999995,0.9501691999999999,0.016889199999999997,1.2915009999999998,-1.264131,-0.17668199999999992,1,0,0,0
2018-06-13 17:57:55.297164032,0.5948535999999999,-0.4946432,-0.5383166,-0.07159639999999998,-0.06006680000000005,0.4113169999999999,17.441180399999997,43.21520080000001,17.658710000000006,0.16801059999999998,0.948348,-0.0285262,0.8785822,-1.2601599999999995,0.6303563999999999,1,0,0,0
2018-06-13 17:57:56.297164032,0.2010034,0.10705899999999996,-0.2265592,0.2127538,0.6821493999999999,0.4500586,15.433899000000002,38.1157532,25.435736,0.07191439999999999,0.9612620000000001,0.10755260000000001,0.54367,-1.3154073999999998,-0.9052684000000004,1,0,0,0
2018-06-13 17:57:57.297164032,1.0538392,-0.4584598000000003,0.43999340000000003,0.1380936,-0.2980704,0.102253,17.298800800000002,38.5460724,18.573394800000006,0.1960648,0.9492972,-0.0258922,1.0291841999999998,-1.2850572,-0.3094814,1,0,0,0
2018-06-13 17:57:58.297164032,-0.8733023999999999,0.3901793999999997,-0.7628974000000001,0.05312720000000008,0.14763420000000002,-0.2787583999999999,12.8586976,39.7022764,19.2824036,0.14763579999999998,0.9566166,0.0372852,0.879041,-1.2830483999999998,0.8842113999999999,1,0,0,0
2018-06-13 17:57:59.297164032,-0.5556868,-0.13745740000000015,0.9149341999999996,-0.08312040000000001,-0.007027800000000095,-0.25516120000000003,11.366137599999998,40.18702680000001,16.952306999999998,0.13572,0.9523984,0.010431799999999995,1.0267228000000002,-1.267882,-0.21200820000000006,1,0,0,0
2018-06-13 17:58:00.297164032,0.2028888,-0.13687879999999986,-0.7445431999999998,0.0008887999999999674,-0.2336238,0.390668,14.7823702,39.55434560000001,14.787976,0.17614720000000003,0.948501,-0.046399199999999995,0.8023901999999999,-1.2666765999999998,0.7335470000000001,1,0,0,0
2018-06-13 17:58:01.297164032,-0.12948820000000005,1.0064507999999996,-0.34314519999999993,0.41394319999999996,,0.3965197999999999,11.476001,39.2115554,17.255914399999998,0.09111060000000001,0.9687686,0.057801600000000015,1.0211864,-1.322603,-0.2739882000000001,1,0,0,0
2018-06-13 17:58:02.297164032,0.211309,0.11893679999999993,0.4791714,0.10181579999999996,-0.34844,0.07360119999999999,16.414730800000005,37.8045714,12.6118226,0.1903714,0.9513728000000001,-0.052116599999999985,-0.11874500000000004,-1.2927357999999998,1.0270638,1,0,0,0
2018-06-13 17:58:03.297164032,-1.3319926000000002,1.1012094,-0.8682506000000002,-0.3336380000000001,0.704947,0.13770679999999996,13.970627,37.6372452,18.4059996,0.14752319999999994,0.9586182,0.0480812,0.9535438,-1.286693,0.900317,1,0,0,0
2018-06-13 17:58:04.297164032,-0.2019112,-0.3556922000000001,0.7187772,-0.204341,0.03920620000000001,-0.2797518,15.1332796,37.2766528,17.0170168,0.1886672,0.9484735999999999,0.0193056,1.1374984,-1.2712932,-0.17075479999999998,1,0,0,0
2018-06-13 17:58:05.297164032,0.19394399999999995,1.0061676,-0.0685512000000001,0.0466748,-0.5630755999999999,-0.38817100000000015,17.3763548,36.401541200000004,13.8538818,0.20214720000000005,0.9440206,-0.035287599999999995,0.8561319999999999,-1.2508374,0.6967326,1,0,0,0
2018-06-13 17:58:06.297164032,-0.3380856000000003,2.0095474,-0.2622724,0.27241079999999995,1.5452450000000002,0.5752138000000001,13.8247954,36.0685532,19.517743000000007,0.12894760000000002,0.9609255999999999,0.0809448,1.0249354,-1.2928799999999998,-0.3210548000000001,1,0,0,0
2018-06-13 17:58:07.297164032,0.5062252,0.7760677999999999,0.18877900000000009,0.21731560000000005,-0.5026605999999999,-0.06139959999999998,16.5550234,32.846589800000004,19.181183,0.22217420000000002,0.9447444,0.0009653999999999996,0.7069939999999999,-1.2544274000000002,0.7267308000000001,1,0,0,0
2018-06-13 17:58:08.297164032,-0.5386126000000001,1.2894966,-0.03152659999999985,0.06324559999999994,1.1447832000000002,-0.39899359999999995,10.1663606,31.236698800000003,24.8381042,0.205416,0.9490675999999999,0.0987528,0.5617008000000001,-1.2547152,0.7950634000000001,1,0,0,0
2018-06-13 17:58:09.297164032,0.8511299999999999,1.0186863999999995,0.6646948,0.34011139999999995,-0.2257132,-0.11272780000000004,2.7151153999999997,37.43423320000001,22.459936600000002,0.1171492,0.9648366,0.024224,0.3814106,-1.3287576,0.6877498000000001,1,0,0,0
2018-06-13 17:58:10.297164032,-1.5174454000000002,-0.6108969999999999,-0.5172353999999999,-0.486809,0.5279266000000001,0.07538999999999997,9.1645324,40.33836039999999,16.3177856,0.2367844,0.9309204,-0.0294426,0.2588518,-1.2013833999999999,0.5292064000000001,1,0,0,0
2018-06-13 17:58:11.297164032,0.34007259999999995,-1.4724694,-0.048353,0.2502444,-0.5335492000000001,-0.3660816,7.6580688,41.5302398,18.359900000000003,0.12788980000000003,0.9565198,0.0027025999999999994,0.1967232,-1.309055,0.3670552,1,0,0,0
2018-06-13 17:58:12.297164032,-0.4094861999999999,0.7436015999999999,0.7334202,-0.010045400000000015,1.4801252,0.1505866,15.138217200000005,42.8481552,17.4323852,0.2086418,0.9491658000000002,-0.04136440000000001,0.3852134,-1.2560783999999998,0.4852108000000001,1,0,0,0
2018-06-13 17:58:13.297164032,-0.4632456,0.21012739999999985,-0.3715488000000001,0.07684879999999998,-0.6009857999999999,0.14629540000000002,17.408627199999998,40.276376600000006,18.866229399999998,0.1728426,0.944681,0.013329800000000013,0.9401881999999999,-1.2514042,0.8788172000000001,1,0,0,0
2018-06-13 17:58:14.297164032,-1.413614,2.2261508999999995,-0.5980631999999999,0.27746429999999994,,0.23857759999999995,1.7518541,37.9156081,28.9954376,0.10856050000000002,0.9413366,0.2375763,0.7684694000000001,-1.2336833000000005,1.3755190000000002,1,0,0,0
2018-06-13 17:58:15.297164032,0.1201054,-0.7017094,-0.03919739999999998,0.017192799999999987,-0.4246374000000001,-0.017990399999999962,1.2265534000000002,42.6452666,16.4469602,0.2017982,0.9447946,0.042401399999999985,-0.07359120000000004,-1.2478658,0.85298,1,0,0,0
2018-06-13 17:58:16.297164032,-0.4852358,1.7358502000000002,-0.4338557999999999,-0.1678218,,0.35628420000000005,-0.4339903999999999,43.2779448,13.9543458,0.2328912,0.9473198,-0.0022710000000000065,-0.5020768,-1.2571938,0.46960280000000004,1,0,0,0
2018-06-13 17:58:17.297164032,1.0431682,-0.727545,-0.13603519999999994,0.3359014,-0.49188180000000004,-0.35817020000000005,-6.960607999999999,42.7616682,16.0612854,0.09732,0.9624264000000001,0.0271642,0.22283500000000006,-1.3063008,-0.06360579999999998,1,0,0,0
2018-06-13 17:58:18.297164032,-0.2666887500000001,-0.841253,-0.03206074999999997,-0.19121175,-0.2849085,0.02682049999999997,-4.48460025,43.01533325,12.07103725,0.14050675,0.9567915000000001,-0.07471799999999999,0.04837125000000009,-1.3105280000000001,0.6906205,1,0,0,0
2018-06-13 17:58:19.297164032,-0.44213460000000016,-1.0084508000000003,0.1096492,-0.03581799999999998,0.09227879999999998,-0.2845434,7.280572599999998,41.37016000000001,17.058044600000002,0.190118,0.94347,-0.0627342,-0.38189520000000005,-1.262938,1.2858354,1,0,0,0
2018-06-13 17:58:20.297164032,0.7833846,-0.4416627999999999,-0.25258800000000003,0.14289079999999998,0.0939066,-0.15213959999999999,23.0920228,40.0286104,-2.6750122000000003,0.3396136,0.7823477999999999,-0.4673612,-0.6088604000000001,-0.9076548,0.6561461999999999,1,0,0,0
2018-06-13 17:58:21.297164032,1.3725273999999998,-0.3837496,0.1299372,0.0533888,0.09387120000000003,0.11365320000000005,10.8825256,-0.1914525999999995,-46.430542,-0.07830939999999999,-0.3792438,-0.8983792000000002,-0.9201488000000001,0.3953658,-0.0844188,1,0,0,0
2018-06-13 17:58:22.297164032,0.03699020000000002,0.15384620000000002,0.13069640000000002,0.0230554,-0.0342734,0.027176199999999998,15.907895000000002,-10.9965692,-44.8296752,0.0378454,-0.5915444000000001,-0.801761,-0.99177,0.6342258000000001,0.047165800000000015,1,0,0,0
2018-06-13 17:58:23.297164032,-0.132544,-0.07237200000000002,-0.08214080000000007,0.0300082,0.029058999999999998,-0.002904000000000007,16.190396,-15.253929999999999,-43.63371600000001,0.0283782,-0.6587892,-0.7492443999999999,-0.9705860000000002,0.7195639999999999,0.038925,1,0,0,0
2018-06-13 17:58:24.297164032,-0.07168640000000001,0.07448960000000003,0.03278459999999998,0.009576200000000002,0.036566,-0.009656000000000008,15.5649416,-15.111185999999998,-44.2244326,0.018863200000000004,-0.658917,-0.7487576,-0.9958246,0.7197116,0.0239898,1,0,0,0
2018-06-13 17:58:25.297164032,0.1287392,-0.03468,0.0721398,0.0486524,0.031177999999999994,0.002077600000000001,13.7669586,-14.667210999999998,-45.3253844,-0.0312056,-0.6357771999999999,-0.769296,-0.9473995999999999,0.6897791999999999,-0.039238800000000004,1,0,0,0
2018-06-13 17:58:26.297164032,-0.03915580000000003,0.007104800000000034,0.14324220000000001,-0.0360708,0.009477600000000004,-0.08209780000000001,17.786120599999997,-11.8037438,-44.415917799999995,0.025637,-0.5581501999999999,-0.8156898,-0.8808885999999999,0.593792,0.0261358,1,0,0,0
2018-06-13 17:58:27.297164032,-1.1377232,0.945212,-0.4436512,0.10806980000000001,0.2431452,0.0731042,14.712179400000002,-17.142154400000006,-39.728546,-0.011469600000000014,-0.6092616,-0.6946984,-0.7700435999999999,0.6851514,-0.06532399999999998,1,0,0,0
2018-06-13 17:58:28.297164032,-0.2860006,0.3804234,0.16740119999999994,0.20709020000000006,-0.025343200000000017,-0.14050359999999998,33.1425536,31.838176200000003,12.7847352,0.6939108,0.6685564,-0.1537654,-0.2863074,-0.7467304,1.3763118000000003,1,0,0,0
2018-06-13 17:58:29.297164032,-0.18758499999999995,0.35534640000000006,0.4545230000000001,0.34141600000000005,0.056152,0.006630999999999998,31.715448200000004,29.3604386,19.025811800000003,0.7008508000000001,0.6563508000000001,-0.0090482,-0.08164260000000001,-0.7299308000000001,1.6111068000000002,1,0,0,0
2018-06-13 17:58:30.297164032,0.3601171,0.04851920000000005,-0.33115750000000005,0.13861990000000002,0.005538100000000002,0.1029666,27.0942214,35.353375299999996,15.846322699999995,0.6136173,0.7716255999999999,-0.061319399999999996,-0.277846,-0.8848881000000001,1.4702078,1,0,0,0
2018-06-13 17:58:31.297164032,0.30309129999999995,0.2000854,-0.976468,-0.2427575,-0.10934270000000004,0.012297699999999969,20.737205499999998,37.7296282,10.3343842,0.4411505,0.8135924000000001,-0.1659662,-0.28060830000000003,-0.9711478000000001,0.7523613,1,0,0,0
2018-06-13 17:58:32.297164032,-0.3869946,1.3570844000000002,0.14076999999999992,-0.2069564,0.005959600000000042,0.4824964,-2.4672822,42.8405746,11.594769200000002,-0.0253342,0.9536956,-0.10598239999999999,-0.06644839999999999,-1.3157644,-0.8258262000000001,1,0,0,0
2018-06-13 17:58:33.297164032,0.19394380000000006,-0.0712688,-0.6080897999999999,0.201287,0.12644040000000006,-0.1617442,-9.9556886,40.738595600000004,13.878137,-0.003533199999999992,0.954935,0.033811600000000004,0.08877159999999998,-1.2824182,-0.1961144,1,0,0,0
2018-06-13 17:58:34.297164032,-0.2597398,-1.1835982,0.26709000000000005,-0.14272599999999994,1.2879900000000002,-0.6614907999999999,-8.114575400000001,42.7837754,12.100909400000004,0.0968824,0.9753307999999998,0.008072800000000002,-0.22207280000000001,-1.3664834,0.8183236,1,0,0,0
2018-06-13 17:58:35.297164032,0.0415214,1.0906804,-0.11678539999999996,0.3333332000000001,-0.5196027999999999,-0.3928078,-5.918033000000001,42.5381928,12.9336364,0.12558699999999998,0.9548142,-0.0061206,-0.12863860000000002,-1.2834068,-0.4407624,1,0,0,0
2018-06-13 17:58:36.297164032,0.06809220000000002,-0.27035240000000005,-0.11237119999999996,0.3185868,0.20199379999999995,0.23869860000000004,-9.2365296,40.8982056,16.397082400000002,0.062071400000000006,0.9623282,0.0794778,-0.1764402000000001,-1.3195476000000002,-0.4336319999999999,1,0,0,0
2018-06-13 17:58:37.297164032,-0.10464220000000006,-1.6970596000000002,-0.117589,-0.26372340000000005,0.5082482,-0.16912120000000005,-5.4471802,42.585373,13.0887574,0.1838436,0.9489354,-0.009864200000000007,-0.2906588,-1.2673608,0.7769062,1,0,0,0
2018-06-13 17:58:38.297164032,-0.9870594000000001,0.03908420000000001,0.028659800000000055,0.015495800000000013,-0.18330239999999998,0.14627820000000002,-4.7765656,42.0146226,15.011572400000002,0.15608919999999998,0.9551956,0.015144799999999996,0.1931042,-1.2922506,-0.06271980000000002,1,0,0,0
2018-06-13 17:58:39.297164032,-0.3017842000000001,-1.8695002,-0.22178560000000005,0.06967140000000002,0.12896680000000002,-0.2453008,-5.6684874,39.4346956,18.483819600000004,0.11048900000000003,0.943458,0.0872352,0.2978676,-1.243451,-0.007426200000000004,1,0,0,0
2018-06-13 17:58:40.297164032,-0.15414379999999994,1.567787,1.0846302,0.11713059999999995,0.5927912,0.13521460000000002,-2.9589998,41.8315232,13.523211400000001,0.204137,0.9490850000000001,-0.0392096,-0.6519074,-1.2661736,0.3415741999999999,1,0,0,0
2018-06-13 17:58:41.297164032,-0.22329319999999994,-0.0361557999999999,-0.8001454000000001,-0.2483048,0.4352167999999999,0.3565078,-1.481418,39.88719160000001,19.098163000000003,0.20644099999999999,0.9376226,0.0732928,-0.052262399999999966,-1.2236296000000002,0.8707623999999999,1,0,0,0
2018-06-13 17:58:42.297164032,0.21084840000000007,-0.7632861999999999,0.0971966000000001,-0.2177694,-0.3286393999999999,-0.07622899999999999,-2.0317594,41.35849459999999,14.7037232,0.18693120000000002,0.9449756,0.0016960000000000052,-0.14844519999999994,-1.2860256,0.8151115999999998,1,0,0,0
2018-06-13 17:58:43.297164032,0.2188525,0.43708425,-0.21616624999999995,0.6104179999999999,-0.26843775,-0.11280575,-4.22441475,41.19260775,15.80890675,0.09418300000000003,0.95908075,-0.008455749999999998,0.017541000000000032,-1.2872612500000002,0.5362595,1,0,0,0
2018-06-13 17:58:44.297164032,-1.2600633999999997,0.4907012000000002,-0.15819080000000002,0.30142220000000003,1.6062038,0.2569888,-0.5453827999999998,41.4046602,16.474585,0.2296846,0.9407049999999999,0.035214199999999994,-0.33581140000000004,-1.2409252000000002,0.6172214,1,0,0,0
2018-06-13 17:58:45.297164032,1.0245746,0.2113958,0.760804,0.334547,-0.2119212,-0.3096532,-6.2589386,40.85889279999999,16.0044618,0.11844979999999998,0.9555062,0.04449200000000001,0.40955359999999996,-1.3045681999999998,-1.0910663999999999,1,0,0,0
2018-06-13 17:58:46.297164032,-0.2746008,-0.7866616000000001,0.22514899999999968,-0.5202365999999999,-0.0390488,-0.1848306,-2.9586669999999997,42.3326416,13.482263199999998,0.2022588,0.9438094,0.007511400000000001,-0.4974948,-1.2349886,0.5541842000000001,1,0,0,0
2018-06-13 17:58:47.297164032,-0.3980988000000001,-0.22703540000000005,-0.4825695999999999,0.1184254,-0.2318208,-0.33224020000000004,-7.548767000000002,40.4606094,18.0191954,0.1208446,0.9473238000000002,0.0922104,0.14551900000000004,-1.2492318,-0.04991280000000007,1,0,0,0
2018-06-13 17:58:48.297164032,-0.2175714,1.4190339,0.5269568000000003,0.2557356000000001,,,-6.129933,42.04889830000001,17.3224701,0.1761066,0.9570694,0.05229679999999999,-0.6035889,-1.3082904,0.4871594999999999,1,0,0,0
2018-06-13 17:58:49.297164032,-0.9970232,1.3740903999999998,-0.04704119999999997,-0.020727200000000008,-0.5451614,0.31059040000000004,-5.0617524000000005,43.52993160000001,13.8621826,0.1646146,0.9602284,-0.0032659999999999946,-0.25447319999999995,-1.3020548,0.8382023999999999,1,0,0,0
2018-06-13 17:58:50.297164032,0.36780619999999997,2.144411,-0.29876139999999995,0.4485060000000001,1.0105664,-0.3150448000000001,-9.7822296,41.3621704,18.1559204,0.0717974,0.9767016,0.08666940000000001,0.04087259999999997,-1.3578962,-0.07346880000000003,1,0,0,0
2018-06-13 17:58:51.297164032,-0.2317356,-0.2202055999999998,0.033517800000000084,0.05681439999999999,-0.3904836,-0.015657000000000008,-3.0790466000000003,43.61358360000001,14.933886800000002,0.1989806,0.9529255999999999,-0.016520600000000003,-0.3402874,-1.29454,0.6881571999999999,1,0,0,0
2018-06-13 17:58:52.297164032,-0.1890148,-0.6381579999999997,0.049257199999999994,-0.06340100000000004,0.7039204000000001,0.02882680000000002,-3.5066560000000004,42.9927142,17.7997376,0.1889384,0.9530526,0.0543946,-0.3697482,-1.2656323999999999,0.6942866000000001,1,0,0,0
2018-06-13 17:58:53.297164032,0.5742361999999999,0.22426520000000005,0.8289795999999999,0.2057118,-0.388109,-0.160314,-6.9382386,42.112891999999995,17.62265,0.11217739999999997,0.9623828000000001,0.0381,-0.046020600000000016,-1.3248148000000002,1.0415835999999998,1,0,0,0
2018-06-13 17:58:54.297164032,-1.387258,-0.4760012,-0.2200529999999999,,0.190077,0.007898200000000022,0.002868599999999955,41.9635238,16.2993104,0.26003139999999997,0.9305648000000001,0.026425000000000004,-0.5908686,-1.199256,0.5171322,1,0,0,0
2018-06-13 17:58:55.297164032,-1.0189866,-0.23414800000000024,-0.5215792,0.3397874,-0.06618700000000004,0.1624106,-5.371649400000001,39.26467279999999,18.4217836,0.12663980000000002,0.9602148,0.047998999999999986,0.0714488,-1.3040647999999997,1.1041706000000002,1,0,0,0
2018-06-13 17:58:56.297164032,0.31492640000000005,1.0920815999999998,1.2273370000000001,-0.08128740000000004,0.6561944000000001,-0.2785674,-5.995389000000001,39.400888,18.3386782,0.17601380000000005,0.9506384,0.0385192,-0.4101766000000001,-1.2845466,0.6898554000000001,1,0,0,0
2018-06-13 17:58:57.297164032,0.4301761999999999,-0.9914128000000002,-0.9468578,0.1157074,-0.1524926,-0.03854359999999999,-6.644665599999999,44.55222619999999,15.9783264,0.15802,0.9476374,0.017413200000000004,-0.4277472,-1.2620146,0.7441310000000001,1,0,0,0
2018-06-13 17:58:58.297164032,-0.341414,-0.4852682,0.1880516,0.16255260000000005,-0.3661374000000001,0.0294592,-6.155825800000001,39.71524820000001,16.3647158,0.07635139999999999,0.9593656000000002,0.08545180000000001,0.4839560000000001,-1.3038652000000002,-0.8459638000000002,1,0,0,0
2018-06-13 17:58:59.297164032,-0.11671239999999998,-1.1985902,-0.006663599999999993,-0.27186380000000004,0.20960700000000004,0.14547079999999998,-1.1858517999999996,38.3941284,14.488323800000002,0.213194,0.9409298,-0.038671800000000006,-0.3729086,-1.2497266000000002,0.7011144,1,0,0,0
2018-06-13 17:59:00.297164032,-1.2368628000000002,0.04921660000000001,0.1782635999999999,-0.11718539999999993,0.11339520000000004,0.07500279999999995,-5.870254599999999,39.82079140000001,16.186047199999994,0.183009,0.9614248,0.0019227999999999969,-0.7069994000000001,-1.3057168,0.3408262,1,0,0,0
2018-06-13 17:59:01.297164032,0.8337540000000001,-0.29865440000000004,-0.10732220000000003,0.3898976,-0.40710019999999997,-0.325271,-9.256851,37.610074,18.205017200000004,0.09514299999999999,0.9574236,0.050688800000000006,0.369228,-1.2960302,0.02545219999999997,1,0,0,0
2018-06-13 17:59:02.297164032,0.0028826000000000463,0.9288561000000004,,0.3727547,0.5355071,0.6068724999999999,-3.4353059000000004,44.1222268,13.6266481,0.2661705,0.9518190999999999,-0.0997924,-1.0208606,-1.2758594000000003,1.1759696000000002,1,0,0,0
2018-06-13 17:59:03.297164032,-0.7535366,-1.5661893999999998,-1.4008862,0.03457999999999998,0.5490266000000004,0.05692860000000007,-5.477383399999999,40.480206,22.0667054,0.13574779999999997,0.9649996,0.0551288,0.04309539999999997,-1.3115264,0.9130024,1,0,0,0
2018-06-13 17:59:04.297164032,-0.6582747,1.0399386999999998,0.2642862999999999,0.27304670000000003,0.10436370000000032,-0.16355050000000002,-6.3264692999999985,39.0063247,22.2620605,0.1005267,0.9538912,0.051772600000000016,0.4249464,-1.2737836999999999,-0.607789,1,0,0,0
2018-06-13 17:59:05.297164032,0.04218720000000005,-1.2139854,-0.5189288000000002,0.037636200000000015,-0.4778602000000001,-0.19695939999999995,-2.486026,40.7285598,22.0215392,0.17752500000000002,0.9616796,-0.013120799999999998,-0.2141298,-1.3034682,0.5810504,1,0,0,0
2018-06-13 17:59:06.297164032,-0.3754899999999999,0.980451,0.09650220000000008,0.2873264000000001,0.1260486,0.5510116,-3.7763948,37.6825424,27.6117308,0.10768080000000002,0.9606244,0.0712232,0.13495,-1.3078128,-0.3748634000000001,1,0,0,0
2018-06-13 17:59:07.297164032,0.7946764000000001,-0.9250691999999999,-0.1860044,0.0038169999999999814,-0.34638880000000005,,-1.479364,39.700345,27.1476744,0.1830482,0.9495108,-0.015553399999999997,-0.00387360000000001,-1.2689445999999998,0.7640288000000001,1,0,0,0
2018-06-13 17:59:08.297164032,-1.1551593999999998,3.035091200000001,0.03909599999999998,0.06814500000000004,1.6160302000000002,0.4552896,2.0099304000000004,39.821492,32.1301146,0.2101844,0.9522345999999999,0.027165999999999992,-0.2359706,-1.2650946,0.5435711999999999,1,0,0,0
2018-06-13 17:59:09.297164032,0.6139922499999999,1.7427832500000005,-0.014446750000000062,0.24451375,-0.3436135,-0.45941625,4.215659999999999,35.41459275000001,30.5404435,0.1280905,0.94203625,0.026036499999999997,0.317758,-1.23921375,0.7264482499999999,1,0,0,0
2018-06-13 17:59:10.297164032,-0.2392562,1.3438662,1.0147418,-0.114141,0.367755,-0.3054522000000001,-0.47015680000000004,34.9297042,27.2124574,0.13485039999999998,0.9517121999999999,0.0566482,0.37202759999999996,-1.2678722,-0.056949599999999996,1,0,0,0
2018-06-13 17:59:11.297164032,-0.38098800000000016,-0.9712604,-0.5142362,-0.035721600000000006,-0.5808028000000001,0.2496076,5.9963992,38.097006,23.2155396,0.17932479999999998,0.9531386000000001,-0.0548198,-0.034771200000000016,-1.28025,0.6343065999999999,1,0,0,0
2018-06-13 17:59:12.297164032,-1.576052,1.4099469999999998,-0.7279291999999999,0.3765042,0.8097422,0.347106,3.8437836,35.0263414,27.513910000000006,0.1293768,0.9549674,0.0939126,0.17485460000000005,-1.282035,-0.37339120000000003,1,0,0,0
2018-06-13 17:59:13.297164032,0.9332524,0.20294060000000008,0.04378419999999998,0.17150459999999995,-0.4167606,-0.6793980000000002,1.5611541999999996,38.2786254,26.4795286,0.1863628,0.9588412000000001,0.029953800000000013,-0.04731460000000005,-1.298323,0.8644238000000001,1,0,0,0
2018-06-13 17:59:14.297164032,0.4205526,0.6221023999999999,0.16324819999999995,0.2392464,1.296777,0.10673440000000003,-1.2392974,38.476760799999994,28.584283600000003,0.1606776,0.9619814,0.057319000000000016,-0.26330800000000004,-1.2961884,0.7372254,1,0,0,0
2018-06-13 17:59:15.297164032,1.0837346,0.7204934000000003,0.8324070000000001,0.3753558,-0.4957144000000001,-0.32964760000000004,-2.7243437999999998,37.616139200000006,25.130346799999998,0.1127912,0.9612204,0.0450376,-0.163349,-1.3202178,-0.44422920000000005,1,0,0,0
2018-06-13 17:59:16.297164032,-0.2652303999999999,-0.4828256,-0.6274371999999999,-0.4129306,0.31274920000000017,0.57026,2.1662352000000005,39.9699708,18.4786622,0.2553472,0.9340004,-0.052325,-0.4707164,-1.2135584,0.4721285999999999,1,0,0,0
2018-06-13 17:59:17.297164032,-0.1793864000000001,1.8399343999999997,-0.5808911999999999,0.270721,-0.4797626,-0.4286266,0.16528620000000008,37.229924,21.411377,0.1915164,0.9469257999999999,0.0547954,0.05296960000000008,-1.2752012,2.2168466,1,0,0,0
2018-06-13 17:59:18.297164032,-0.22465520000000044,0.26710720000000043,0.18345499999999995,0.2694342,1.0311468000000001,0.087845,0.7155640000000002,38.9423814,19.851056,0.22171279999999996,0.951483,-0.014325,-0.30740559999999995,-1.2698382,0.6868467999999999,1,0,0,0
2018-06-13 17:59:19.297164032,-0.5579374000000001,1.1204168,0.2693179999999999,0.10038820000000004,-0.23188960000000003,0.28102340000000003,1.5164064,40.7917768,20.202728200000006,0.2288354,0.950893,-0.0585014,-0.6984446,-1.2695546,1.4535826,1,0,0,0
2018-06-13 17:59:20.297164032,0.08815400000000002,-1.6777806000000002,0.01605080000000001,0.13480920000000002,0.1181480000000001,-0.637724,-7.6107788,37.1147828,24.3944152,0.08335220000000003,0.9631204,0.0762192,0.272488,-1.3102292,-0.035124400000000035,1,0,0,0
2018-06-13 17:59:21.297164032,0.01051899999999999,1.1867002,0.7197284000000002,0.05285439999999997,0.6779812000000002,-0.226316,-2.1669403999999997,40.5645966,20.1190368,0.2092884,0.951273,-0.03194820000000001,-0.5795712,-1.2660162,0.3711462,1,0,0,0
2018-06-13 17:59:22.297164032,-0.5867494000000001,0.6184685999999999,-1.0277912,-0.026094999999999983,0.6396360000000001,0.1493836,-2.8578034,38.6481872,22.755444399999995,0.1520836,0.9521764,0.046176200000000014,0.05430980000000003,-1.2662022,-0.30901379999999995,1,0,0,0
2018-06-13 17:59:23.297164032,-0.3615227999999999,-1.2839843999999998,-0.050784200000000015,-0.3419078,-0.2305526,0.017800400000000004,-4.0724244,39.075461,22.5813904,0.1880868,0.9490951999999999,0.029438,-0.004503800000000014,-1.275377,-0.3032596000000001,1,0,0,0
2018-06-13 17:59:24.297164032,-0.2897584,-0.741618,-0.3809377999999999,-0.008838800000000013,-0.4679022,0.3599658,-0.19772040000000013,40.07793100000001,20.468737600000004,0.1861398,0.9550482,-0.039669,-0.2019154,-1.2814098,0.6438508000000001,1,0,0,0
2018-06-13 17:59:25.297164032,-0.3318798000000001,1.1932040000000002,-0.7194608000000001,,1.0852986000000002,0.24930059999999996,-5.767547599999999,37.807704,23.595751999999997,0.0943534,0.9676888000000001,0.0659584,0.0483244,-1.3210378,-0.2757936,1,0,0,0
2018-06-13 17:59:26.297164032,0.20660679999999995,-0.6886706000000002,-0.17510739999999994,0.1426614,-0.5435545999999999,-0.5879074000000001,-0.19775400000000007,40.484108000000006,19.116985999999997,0.2227774,0.9480834,-0.0486222,-0.9766756,-1.2884832,1.1713094000000002,1,0,0,0
2018-06-13 17:59:27.297164032,-0.9849574,1.3072975999999996,-0.03443420000000001,0.1113506,0.9060941999999996,0.016781600000000018,0.24058540000000034,38.78192779999999,20.377893,0.21252620000000005,0.9538760000000001,-0.0037508000000000007,-0.35239640000000005,-1.274905,0.5147031999999999,1,0,0,0
2018-06-13 17:59:28.297164032,0.6625643999999999,-0.3867854000000001,0.24819440000000004,0.3399208,-0.31944279999999997,0.0391406,-4.005945,36.285901,22.5336242,0.1044214,0.9672366,0.039082000000000006,-0.02090059999999998,-1.3340862000000002,0.8600863999999999,1,0,0,0
2018-06-13 17:59:29.297164032,-0.024832599999999986,-0.8250433999999999,0.03924599999999997,-0.4661136000000001,-0.2213206,0.06670360000000003,0.5049408000000001,39.6636232,19.554834000000003,0.230216,0.9440136,-0.0259076,-0.44728359999999995,-1.2364754,0.4431687999999999,1,0,0,0
2018-06-13 17:59:30.297164032,-0.5311934,-0.4143777999999999,-0.391754,0.207116,-0.3823367999999999,-0.19598660000000004,-4.2778166,37.6368696,22.605194000000004,0.1432836,0.9603335999999999,0.06091000000000001,0.17083779999999998,-1.300251,-0.16557780000000005,1,0,0,0
2018-06-13 17:59:31.297164032,-0.021832000000000008,-0.6212911999999999,-0.035533999999999955,0.14863240000000005,0.7156252000000001,0.4448923999999999,-3.9348264000000013,39.8321442,18.618219,0.16912580000000002,0.9579951999999999,-0.0107006,-0.382046,-1.297584,0.5787829999999999,1,0,0,0
