,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,speed
4470,1.5289125833997765e+18,1,0,0,0,1.714363111111111
4480,1.5289125836013484e+18,1,0,0,0,1.7336814074074074
4490,1.5289125838029202e+18,1,0,0,0,1.7529997037037037
4500,1.528912584004492e+18,1,0,0,0,1.772318
4510,1.528912584206064e+18,1,0,0,0,1.7916362962962964
4520,1.5289125844076357e+18,1,0,0,0,1.8109545925925925
4530,1.5289125846092076e+18,1,0,0,0,1.830272888888889
4540,1.5289125848107794e+18,1,0,0,0,1.8495911851851852
4550,1.5289125850123512e+18,1,0,0,0,1.8689094814814815
4560,1.528912585213923e+18,1,0,0,0,1.8882277777777778
4570,1.528912585415495e+18,1,0,0,0,1.907546074074074
4580,1.5289125856170668e+18,1,0,0,0,1.9268643703703705
4590,1.5289125858186386e+18,1,0,0,0,1.9461826666666666
4600,1.5289125860202104e+18,1,0,0,0,1.965500962962963
4610,1.5289125862217825e+18,1,0,0,0,1.9848192592592593
4620,1.528912586423354e+18,1,0,0,0,2.0041375555555554
4630,1.528912586624926e+18,1,0,0,0,2.023455851851852
4640,1.5289125868264978e+18,1,0,0,0,2.042774148148148
4650,1.5289125870280696e+18,1,0,0,0,2.0620924444444446
4660,1.5289125872296417e+18,1,0,0,0,2.0814107407407407
4670,1.5289125874312133e+18,1,0,0,0,2.100729037037037
4680,1.5289125876327852e+18,1,0,0,0,2.1200473333333334
4690,1.528912587834357e+18,1,0,0,0,2.13936562962963
4700,1.5289125880359288e+18,1,0,0,0,2.158683925925926
4710,1.528912588237501e+18,1,0,0,0,2.178002222222222
4720,1.5289125884390725e+18,1,0,0,0,2.1973205185185187
4730,1.5289125886406444e+18,1,0,0,0,2.216638814814815
4740,1.5289125888422162e+18,1,0,0,0,2.2359571111111114
4750,1.528912589043788e+18,1,0,0,0,2.2552754074074075
4760,1.52891258924536e+18,1,0,0,0,2.2745937037037036
4770,1.5289125894469317e+18,1,0,0,0,2.293912
4780,1.5289125896485036e+18,1,0,0,0,2.3132302962962963
4790,1.5289125898500754e+18,1,0,0,0,2.332548592592593
4800,1.5289125900516472e+18,1,0,0,0,2.351866888888889
4810,1.528912590253219e+18,1,0,0,0,2.371185185185185
4820,1.528912590454791e+18,1,0,0,0,2.3905034814814816
4830,1.5289125906563628e+18,1,0,0,0,2.409821777777778
4840,1.5289125908579346e+18,1,0,0,0,2.4291400740740743
4850,1.5289125910595064e+18,1,0,0,0,2.4484583703703704
4860,1.5289125912610785e+18,1,0,0,0,2.4677766666666665
4870,1.52891259146265e+18,1,0,0,0,2.487094962962963
4880,1.528912591664222e+18,1,0,0,0,2.5064132592592596
4890,1.5289125918657938e+18,1,0,0,0,2.5257315555555557
4900,1.5289125920673656e+18,1,0,0,0,2.545049851851852
4910,1.5289125922689377e+18,1,0,0,0,2.564368148148148
4920,1.5289125924705093e+18,1,0,0,0,2.5836864444444445
4930,1.5289125926720812e+18,1,0,0,0,2.603004740740741
4940,1.528912592873653e+18,1,0,0,0,2.622323037037037
4950,1.5289125930752248e+18,1,0,0,0,2.6416413333333333
4960,1.528912593276797e+18,1,0,0,0,2.66095962962963
4970,1.5289125934783685e+18,1,0,0,0,2.680277925925926
4980,1.5289125936799404e+18,1,0,0,0,2.6995962222222225
4990,1.5289125938815122e+18,1,0,0,0,2.7189145185185186
5000,1.528912594083084e+18,1,0,0,0,2.7382328148148147
5010,1.528912594284656e+18,1,0,0,0,2.7575511111111113
5020,1.5289125944862277e+18,1,0,0,0,2.776869407407408
5030,1.5289125946877996e+18,1,0,0,0,2.796187703703704
5040,1.5289125948893714e+18,1,0,0,0,2.815506
5050,1.5289125950909432e+18,1,0,0,0,2.790265617283951
5060,1.528912595292515e+18,1,0,0,0,2.765025234567901
5070,1.528912595494087e+18,1,0,0,0,2.739784851851852
5080,1.5289125956956588e+18,1,0,0,0,2.7145444691358027
5090,1.5289125958972306e+18,1,0,0,0,2.689304086419753
5100,1.5289125960988024e+18,1,0,0,0,2.664063703703704
5110,1.5289125963003745e+18,1,0,0,0,2.6388233209876546
5120,1.528912596501946e+18,1,0,0,0,2.613582938271605
5130,1.528912596703518e+18,1,0,0,0,2.5883425555555557
5140,1.5289125969050898e+18,1,0,0,0,2.563102172839506
5150,1.5289125971066616e+18,1,0,0,0,2.537861790123457
5160,1.5289125973082337e+18,1,0,0,0,2.5126214074074076
5170,1.5289125975098053e+18,1,0,0,0,2.487381024691358
5180,1.5289125977113772e+18,1,0,0,0,2.4621406419753087
5190,1.528912597912949e+18,1,0,0,0,2.4369002592592595
5200,1.5289125981145208e+18,1,0,0,0,2.41165987654321
5210,1.528912598316093e+18,1,0,0,0,2.3864194938271606
5220,1.5289125985176645e+18,1,0,0,0,2.3611791111111113
5230,1.5289125987192364e+18,1,0,0,0,2.3359387283950617
5240,1.5289125989208082e+18,1,0,0,0,2.3106983456790124
5250,1.52891259912238e+18,1,0,0,0,2.2854579629629628
5260,1.528912599323952e+18,1,0,0,0,2.2602175802469135
5270,1.5289125995255237e+18,1,0,0,0,2.2349771975308643
5280,1.5289125997270956e+18,1,0,0,0,2.209736814814815
5290,1.5289125999286674e+18,1,0,0,0,2.1844964320987654
5300,1.5289126001302392e+18,1,0,0,0,2.159256049382716
5310,1.528912600331811e+18,1,0,0,0,2.1340156666666665
5320,1.528912600533383e+18,1,0,0,0,2.1087752839506173
5330,1.5289126007349548e+18,1,0,0,0,2.083534901234568
5340,1.5289126009365266e+18,1,0,0,0,2.0582945185185184
5350,1.5289126011380984e+18,1,0,0,0,2.033054135802469
5360,1.5289126013396705e+18,1,0,0,0,2.0078137530864195
5370,1.528912601541242e+18,1,0,0,0,1.9825733703703703
5380,1.528912601742814e+18,1,0,0,0,1.957332987654321
5390,1.5289126019443858e+18,1,0,0,0,1.9320926049382716
5400,1.5289126021459576e+18,1,0,0,0,1.9068522222222222
5410,1.5289126023475297e+18,1,0,0,0,1.881611839506173
5420,1.5289126025491013e+18,1,0,0,0,1.8563714567901233
5430,1.5289126027506732e+18,1,0,0,0,1.831131074074074
5440,1.528912602952245e+18,1,0,0,0,1.8058906913580246
5450,1.5289126031538168e+18,1,0,0,0,1.7806503086419754
5460,1.528912603355389e+18,1,0,0,0,1.755409925925926
5470,1.5289126035569605e+18,1,0,0,0,1.7301695432098765
5480,1.5289126037585324e+18,1,0,0,0,1.704929160493827
5490,1.5289126039601042e+18,1,0,0,0,1.6796887777777778
5500,1.528912604161676e+18,1,0,0,0,1.6544483950617284
5510,1.528912604363248e+18,1,0,0,0,1.629208012345679
5520,1.5289126045648197e+18,1,0,0,0,1.6039676296296297
5530,1.5289126047663916e+18,1,0,0,0,1.5787272469135802
5540,1.5289126049679634e+18,1,0,0,0,1.5534868641975308
5550,1.5289126051695352e+18,1,0,0,0,1.5282464814814813
5560,1.528912605371107e+18,1,0,0,0,1.5030060987654321
5570,1.528912605572679e+18,1,0,0,0,1.4777657160493827
5580,1.5289126057742508e+18,1,0,0,0,1.4525253333333332
5590,1.5289126059758226e+18,1,0,0,0,1.4272849506172838
5600,1.5289126061773944e+18,1,0,0,0,1.4020445679012346
5610,1.5289126063789665e+18,1,0,0,0,1.376804185185185
5620,1.528912606580538e+18,1,0,0,0,1.3515638024691357
5630,1.52891260678211e+18,1,0,0,0,1.3263234197530864
5640,1.5289126069836818e+18,1,0,0,0,1.301083037037037
5650,1.5289126071852536e+18,1,0,0,0,1.2758426543209875
5660,1.5289126073868257e+18,1,0,0,0,1.250602271604938
5670,1.5289126075883973e+18,1,0,0,0,1.2253618888888889
5680,1.5289126077899692e+18,1,0,0,0,1.2001215061728394
5690,1.528912607991541e+18,1,0,0,0,1.17488112345679
5700,1.5289126081931128e+18,1,0,0,0,1.1496407407407407
5710,1.528912608394685e+18,1,0,0,0,1.1244003580246913
5720,1.5289126085962565e+18,1,0,0,0,1.0991599753086418
5730,1.5289126087978284e+18,1,0,0,0,1.0739195925925924
5740,1.5289126089994002e+18,1,0,0,0,1.0486792098765432
5750,1.528912609200972e+18,1,0,0,0,1.0234388271604937
5760,1.528912609402544e+18,1,0,0,0,0.9981984444444443
5770,1.5289126096041157e+18,1,0,0,0,0.972958061728395
5780,1.5289126098056876e+18,1,0,0,0,0.9477176790123456
5790,1.5289126100072594e+18,1,0,0,0,0.9224772962962962
5800,1.5289126102088312e+18,1,0,0,0,0.8972369135802467
5810,1.528912610410403e+18,1,0,0,0,0.8719965308641975
5820,1.528912610611975e+18,1,0,0,0,0.846756148148148
5830,1.5289126108135468e+18,1,0,0,0,0.8215157654320986
5840,1.5289126110151186e+18,1,0,0,0,0.7962753827160491
5850,1.5289126112166904e+18,1,0,0,0,0.771035
5860,1.5289126114182625e+18,1,0,0,0,0.7766778
5870,1.528912611619834e+18,1,0,0,0,0.7823206
5880,1.528912611821406e+18,1,0,0,0,0.7879634
5890,1.5289126120229778e+18,1,0,0,0,0.7936062
5900,1.5289126122245496e+18,1,0,0,0,0.799249
5910,1.5289126124261217e+18,1,0,0,0,0.8099374753086419
5920,1.5289126126276933e+18,1,0,0,0,0.8206259506172839
5930,1.5289126128292652e+18,1,0,0,0,0.8313144259259259
5940,1.528912613030837e+18,1,0,0,0,0.8420029012345679
5950,1.5289126132324088e+18,1,0,0,0,0.8526913765432098
5960,1.528912613433981e+18,1,0,0,0,0.8633798518518518
5970,1.5289126136355525e+18,1,0,0,0,0.8740683271604938
5980,1.5289126138371244e+18,1,0,0,0,0.8847568024691358
5990,1.5289126140386962e+18,1,0,0,0,0.8954452777777777
6000,1.528912614240268e+18,1,0,0,0,0.9061337530864197
6010,1.52891261444184e+18,1,0,0,0,0.9168222283950617
6020,1.5289126146434117e+18,1,0,0,0,0.9275107037037037
6030,1.5289126148449836e+18,1,0,0,0,0.9381991790123456
6040,1.5289126150465554e+18,1,0,0,0,0.9488876543209877
6050,1.5289126152481272e+18,1,0,0,0,0.9595761296296296
6060,1.528912615449699e+18,1,0,0,0,0.9702646049382716
6070,1.528912615651271e+18,1,0,0,0,0.9809530802469135
6080,1.5289126158528428e+18,1,0,0,0,0.9916415555555556
6090,1.5289126160544146e+18,1,0,0,0,1.0023300308641976
6100,1.5289126162559864e+18,1,0,0,0,1.0130185061728394
6110,1.5289126164575585e+18,1,0,0,0,1.0237069814814814
6120,1.52891261665913e+18,1,0,0,0,1.0343954567901235
6130,1.528912616860702e+18,1,0,0,0,1.0450839320987655
6140,1.5289126170622738e+18,1,0,0,0,1.0557724074074073
6150,1.5289126172638456e+18,1,0,0,0,1.0664608827160493
6160,1.5289126174654177e+18,1,0,0,0,1.0771493580246914
6170,1.5289126176669893e+18,1,0,0,0,1.0878378333333334
6180,1.5289126178685612e+18,1,0,0,0,1.0985263086419752
6190,1.528912618070133e+18,1,0,0,0,1.1092147839506172
6200,1.5289126182717048e+18,1,0,0,0,1.1199032592592593
6210,1.528912618473277e+18,1,0,0,0,1.130591734567901
6220,1.5289126186748485e+18,1,0,0,0,1.141280209876543
6230,1.5289126188764204e+18,1,0,0,0,1.1519686851851851
6240,1.5289126190779922e+18,1,0,0,0,1.1626571604938272
6250,1.528912619279564e+18,1,0,0,0,1.1733456358024692
6260,1.528912619481136e+18,1,0,0,0,1.184034111111111
6270,1.5289126196827077e+18,1,0,0,0,1.194722586419753
6280,1.5289126198842796e+18,1,0,0,0,1.205411061728395
6290,1.5289126200858514e+18,1,0,0,0,1.2160995370370369
6300,1.5289126202874232e+18,1,0,0,0,1.226788012345679
6310,1.528912620488995e+18,1,0,0,0,1.237476487654321
6320,1.528912620690567e+18,1,0,0,0,1.248164962962963
6330,1.5289126208921388e+18,1,0,0,0,1.258853438271605
6340,1.5289126210937106e+18,1,0,0,0,1.2695419135802468
6350,1.5289126212952824e+18,1,0,0,0,1.2802303888888888
6360,1.5289126214968545e+18,1,0,0,0,1.2909188641975309
6370,1.528912621698426e+18,1,0,0,0,1.3016073395061727
6380,1.528912621899998e+18,1,0,0,0,1.3122958148148147
6390,1.5289126221015698e+18,1,0,0,0,1.3229842901234568
6400,1.5289126223031416e+18,1,0,0,0,1.3336727654320986
6410,1.5289126225047137e+18,1,0,0,0,1.3443612407407408
6420,1.5289126227062853e+18,1,0,0,0,1.3550497160493826
6430,1.5289126229078572e+18,1,0,0,0,1.3657381913580247
6440,1.528912623109429e+18,1,0,0,0,1.3764266666666667
6450,1.5289126233110008e+18,1,0,0,0,1.3871151419753085
6460,1.528912623512573e+18,1,0,0,0,1.3978036172839505
6470,1.5289126237141445e+18,1,0,0,0,1.4084920925925926
6480,1.5289126239157164e+18,1,0,0,0,1.4191805679012344
6490,1.5289126241172882e+18,1,0,0,0,1.4298690432098766
6500,1.52891262431886e+18,1,0,0,0,1.4405575185185184
6510,1.528912624520432e+18,1,0,0,0,1.4512459938271605
6520,1.5289126247220037e+18,1,0,0,0,1.4619344691358025
6530,1.5289126249235756e+18,1,0,0,0,1.4726229444444443
6540,1.5289126251251474e+18,1,0,0,0,1.4833114197530863
6550,1.5289126253267192e+18,1,0,0,0,1.4939998950617284
6560,1.528912625528291e+18,1,0,0,0,1.5046883703703702
6570,1.528912625729863e+18,1,0,0,0,1.5153768456790122
6580,1.5289126259314348e+18,1,0,0,0,1.5260653209876542
6590,1.5289126261330066e+18,1,0,0,0,1.536753796296296
6600,1.5289126263345784e+18,1,0,0,0,1.5474422716049383
6610,1.5289126265361505e+18,1,0,0,0,1.5581307469135801
6620,1.528912626737722e+18,1,0,0,0,1.5688192222222221
6630,1.528912626939294e+18,1,0,0,0,1.5795076975308642
6640,1.5289126271408658e+18,1,0,0,0,1.590196172839506
6650,1.5289126273424376e+18,1,0,0,0,1.600884648148148
6660,1.5289126275440097e+18,1,0,0,0,1.61157312345679
6670,1.5289126277455813e+18,1,0,0,0,1.6222615987654319
6680,1.5289126279471532e+18,1,0,0,0,1.632950074074074
6690,1.528912628148725e+18,1,0,0,0,1.643638549382716
6700,1.5289126283502968e+18,1,0,0,0,1.654327024691358
6710,1.528912628551869e+18,1,0,0,0,1.6650155
6720,1.5289126287534405e+18,1,0,0,0,1.6757039753086418
6730,1.5289126289550124e+18,1,0,0,0,1.6863924506172838
6740,1.5289126291565842e+18,1,0,0,0,1.6970809259259259
6750,1.528912629358156e+18,1,0,0,0,1.7077694012345677
6760,1.528912629559728e+18,1,0,0,0,1.71845787654321
6770,1.5289126297612997e+18,1,0,0,0,1.7291463518518517
6780,1.5289126299628716e+18,1,0,0,0,1.7398348271604938
6790,1.5289126301644434e+18,1,0,0,0,1.7505233024691358
6800,1.5289126303660152e+18,1,0,0,0,1.7612117777777776
6810,1.528912630567587e+18,1,0,0,0,1.7719002530864196
6820,1.528912630769159e+18,1,0,0,0,1.7825887283950617
6830,1.5289126309707308e+18,1,0,0,0,1.7932772037037035
6840,1.5289126311723026e+18,1,0,0,0,1.8039656790123457
6850,1.5289126313738744e+18,1,0,0,0,1.8146541543209875
6860,1.5289126315754465e+18,1,0,0,0,1.8253426296296293
6870,1.528912631777018e+18,1,0,0,0,1.8360311049382716
6880,1.52891263197859e+18,1,0,0,0,1.8467195802469134
6890,1.5289126321801618e+18,1,0,0,0,1.8574080555555552
6900,1.5289126323817336e+18,1,0,0,0,1.8680965308641975
6910,1.5289126325833057e+18,1,0,0,0,1.8787850061728393
6920,1.5289126327848773e+18,1,0,0,0,1.8894734814814815
6930,1.5289126329864492e+18,1,0,0,0,1.9001619567901233
6940,1.528912633188021e+18,1,0,0,0,1.9108504320987652
6950,1.5289126333895928e+18,1,0,0,0,1.9215389074074074
6960,1.528912633591165e+18,1,0,0,0,1.9322273827160492
6970,1.5289126337927365e+18,1,0,0,0,1.942915858024691
6980,1.5289126339943084e+18,1,0,0,0,1.9536043333333333
6990,1.5289126341958802e+18,1,0,0,0,1.964292808641975
7000,1.528912634397452e+18,1,0,0,0,1.9749812839506173
7010,1.528912634599024e+18,1,0,0,0,1.9856697592592591
7020,1.5289126348005957e+18,1,0,0,0,1.996358234567901
7030,1.5289126350021676e+18,1,0,0,0,2.007046709876543
7040,1.5289126352037394e+18,1,0,0,0,2.017735185185185
7050,1.5289126354053112e+18,1,0,0,0,2.028423660493827
7060,1.528912635606883e+18,1,0,0,0,2.039112135802469
7070,1.528912635808455e+18,1,0,0,0,2.049800611111111
7080,1.5289126360100268e+18,1,0,0,0,2.060489086419753
7090,1.5289126362115986e+18,1,0,0,0,2.071177561728395
7100,1.5289126364131704e+18,1,0,0,0,2.0818660370370368
7110,1.5289126366147425e+18,1,0,0,0,2.092554512345679
7120,1.528912636816314e+18,1,0,0,0,2.103242987654321
7130,1.528912637017886e+18,1,0,0,0,2.1139314629629626
7140,1.5289126372194578e+18,1,0,0,0,2.124619938271605
7150,1.5289126374210296e+18,1,0,0,0,2.1353084135802467
7160,1.5289126376226017e+18,1,0,0,0,2.145996888888889
7170,1.5289126378241733e+18,1,0,0,0,2.1566853641975308
7180,1.5289126380257452e+18,1,0,0,0,2.1673738395061726
7190,1.528912638227317e+18,1,0,0,0,2.178062314814815
7200,1.5289126384288888e+18,1,0,0,0,2.1887507901234566
7210,1.528912638630461e+18,1,0,0,0,2.1994392654320984
7220,1.5289126388320325e+18,1,0,0,0,2.2101277407407407
7230,1.5289126390336044e+18,1,0,0,0,2.2208162160493825
7240,1.5289126392351762e+18,1,0,0,0,2.2315046913580243
7250,1.528912639436748e+18,1,0,0,0,2.2421931666666666
7260,1.52891263963832e+18,1,0,0,0,2.2528816419753084
7270,1.5289126398398917e+18,1,0,0,0,2.2635701172839506
7280,1.5289126400414636e+18,1,0,0,0,2.2742585925925924
7290,1.5289126402430354e+18,1,0,0,0,2.2849470679012343
7300,1.5289126404446072e+18,1,0,0,0,2.2956355432098765
7310,1.528912640646179e+18,1,0,0,0,2.3063240185185183
7320,1.528912640847751e+18,1,0,0,0,2.31701249382716
7330,1.5289126410493228e+18,1,0,0,0,2.3277009691358024
7340,1.5289126412508946e+18,1,0,0,0,2.338389444444444
7350,1.5289126414524664e+18,1,0,0,0,2.3490779197530864
7360,1.5289126416540385e+18,1,0,0,0,2.3597663950617283
7370,1.52891264185561e+18,1,0,0,0,2.37045487037037
7380,1.528912642057182e+18,1,0,0,0,2.3811433456790123
7390,1.5289126422587538e+18,1,0,0,0,2.391831820987654
7400,1.5289126424603256e+18,1,0,0,0,2.402520296296296
7410,1.5289126426618977e+18,1,0,0,0,2.413208771604938
7420,1.5289126428634693e+18,1,0,0,0,2.42389724691358
7430,1.5289126430650412e+18,1,0,0,0,2.4345857222222222
7440,1.528912643266613e+18,1,0,0,0,2.445274197530864
7450,1.5289126434681848e+18,1,0,0,0,2.455962672839506
7460,1.528912643669757e+18,1,0,0,0,2.466651148148148
7470,1.5289126438713285e+18,1,0,0,0,2.47733962345679
7480,1.5289126440729004e+18,1,0,0,0,2.4880280987654317
7490,1.5289126442744722e+18,1,0,0,0,2.498716574074074
7500,1.528912644476044e+18,1,0,0,0,2.509405049382716
7510,1.528912644677616e+18,1,0,0,0,2.5200935246913576
7520,1.5289126448791877e+18,1,0,0,0,2.530782
7530,1.5289126450807596e+18,1,0,0,0,2.530782
7540,1.5289126452823314e+18,1,0,0,0,2.530782
7550,1.5289126454839032e+18,1,0,0,0,2.530782
7560,1.528912645685475e+18,1,0,0,0,2.530782
7570,1.528912645887047e+18,1,0,0,0,2.530782
7580,1.5289126460886188e+18,1,0,0,0,2.5344239718309858
7590,1.5289126462901906e+18,1,0,0,0,2.5380659436619717
7600,1.5289126464917624e+18,1,0,0,0,2.5417079154929576
7610,1.5289126466933345e+18,1,0,0,0,2.5453498873239435
7620,1.528912646894906e+18,1,0,0,0,2.5489918591549294
7630,1.528912647096478e+18,1,0,0,0,2.5526338309859153
7640,1.5289126472980498e+18,1,0,0,0,2.5562758028169013
7650,1.5289126474996216e+18,1,0,0,0,2.559917774647887
7660,1.5289126477011937e+18,1,0,0,0,2.563559746478873
7670,1.5289126479027653e+18,1,0,0,0,2.567201718309859
7680,1.5289126481043372e+18,1,0,0,0,2.570843690140845
7690,1.528912648305909e+18,1,0,0,0,2.574485661971831
7700,1.5289126485074808e+18,1,0,0,0,2.5781276338028167
7710,1.528912648709053e+18,1,0,0,0,2.5817696056338026
7720,1.5289126489106245e+18,1,0,0,0,2.5854115774647886
7730,1.5289126491121964e+18,1,0,0,0,2.5890535492957745
7740,1.5289126493137682e+18,1,0,0,0,2.5926955211267604
7750,1.52891264951534e+18,1,0,0,0,2.5963374929577463
7760,1.528912649716912e+18,1,0,0,0,2.599979464788732
7770,1.5289126499184837e+18,1,0,0,0,2.603621436619718
7780,1.5289126501200556e+18,1,0,0,0,2.607263408450704
7790,1.5289126503216274e+18,1,0,0,0,2.61090538028169
7800,1.5289126505231992e+18,1,0,0,0,2.614547352112676
7810,1.528912650724771e+18,1,0,0,0,2.6181893239436618
7820,1.528912650926343e+18,1,0,0,0,2.6218312957746477
7830,1.5289126511279148e+18,1,0,0,0,2.6254732676056336
7840,1.5289126513294866e+18,1,0,0,0,2.6291152394366195
7850,1.5289126515310584e+18,1,0,0,0,2.6327572112676054
7860,1.5289126517326305e+18,1,0,0,0,2.6363991830985913
7870,1.528912651934202e+18,1,0,0,0,2.6400411549295772
7880,1.528912652135774e+18,1,0,0,0,2.643683126760563
7890,1.5289126523373458e+18,1,0,0,0,2.647325098591549
7900,1.5289126525389176e+18,1,0,0,0,2.650967070422535
7910,1.5289126527404897e+18,1,0,0,0,2.654609042253521
7920,1.5289126529420613e+18,1,0,0,0,2.658251014084507
7930,1.5289126531436332e+18,1,0,0,0,2.661892985915493
7940,1.528912653345205e+18,1,0,0,0,2.6655349577464786
7950,1.5289126535467768e+18,1,0,0,0,2.669176929577465
7960,1.528912653748349e+18,1,0,0,0,2.672818901408451
7970,1.5289126539499205e+18,1,0,0,0,2.676460873239437
7980,1.5289126541514924e+18,1,0,0,0,2.6801028450704227
7990,1.5289126543530642e+18,1,0,0,0,2.6837448169014086
8000,1.528912654554636e+18,1,0,0,0,2.6873867887323946
8010,1.528912654756208e+18,1,0,0,0,2.6910287605633805
8020,1.5289126549577797e+18,1,0,0,0,2.6946707323943664
8030,1.5289126551593516e+18,1,0,0,0,2.6983127042253523
8040,1.5289126553609234e+18,1,0,0,0,2.701954676056338
8050,1.5289126555624952e+18,1,0,0,0,2.705596647887324
8060,1.528912655764067e+18,1,0,0,0,2.70923861971831
8070,1.528912655965639e+18,1,0,0,0,2.712880591549296
8080,1.5289126561672108e+18,1,0,0,0,2.716522563380282
8090,1.5289126563687826e+18,1,0,0,0,2.7201645352112678
8100,1.5289126565703544e+18,1,0,0,0,2.7238065070422537
8110,1.5289126567719265e+18,1,0,0,0,2.7274484788732396
8120,1.528912656973498e+18,1,0,0,0,2.7310904507042255
8130,1.52891265717507e+18,1,0,0,0,2.7347324225352114
8140,1.5289126573766418e+18,1,0,0,0,2.7383743943661973
8150,1.5289126575782136e+18,1,0,0,0,2.7420163661971833
8160,1.5289126577797857e+18,1,0,0,0,2.745658338028169
8170,1.5289126579813573e+18,1,0,0,0,2.749300309859155
8180,1.5289126581829292e+18,1,0,0,0,2.752942281690141
8190,1.528912658384501e+18,1,0,0,0,2.756584253521127
8200,1.5289126585860728e+18,1,0,0,0,2.760226225352113
8210,1.528912658787645e+18,1,0,0,0,2.7638681971830987
8220,1.5289126589892165e+18,1,0,0,0,2.7675101690140846
8230,1.5289126591907884e+18,1,0,0,0,2.7711521408450706
8240,1.5289126593923602e+18,1,0,0,0,2.7747941126760565
8250,1.528912659593932e+18,1,0,0,0,2.7784360845070424
8260,1.528912659795504e+18,1,0,0,0,2.7820780563380283
8270,1.5289126599970757e+18,1,0,0,0,2.785720028169014
8280,1.5289126601986476e+18,1,0,0,0,2.789362
8290,1.5289126604002194e+18,1,0,0,0,2.7701549
8300,1.5289126606017912e+18,1,0,0,0,2.7509478
8310,1.528912660803363e+18,1,0,0,0,2.7317407
8320,1.528912661004935e+18,1,0,0,0,2.7125336
8330,1.5289126612065068e+18,1,0,0,0,2.6933265
8340,1.5289126614080786e+18,1,0,0,0,2.6741194
8350,1.5289126616096504e+18,1,0,0,0,2.6549123
8360,1.5289126618112225e+18,1,0,0,0,2.6357052
8370,1.528912662012794e+18,1,0,0,0,2.6164981
8380,1.528912662214366e+18,1,0,0,0,2.597291
8390,1.5289126624159378e+18,1,0,0,0,2.5976294753086417
8400,1.5289126626175096e+18,1,0,0,0,2.5979679506172837
8410,1.5289126628190817e+18,1,0,0,0,2.5983064259259256
8420,1.5289126630206533e+18,1,0,0,0,2.5986449012345676
8430,1.5289126632222252e+18,1,0,0,0,2.5989833765432095
8440,1.528912663423797e+18,1,0,0,0,2.5993218518518515
8450,1.5289126636253688e+18,1,0,0,0,2.5996603271604934
8460,1.528912663826941e+18,1,0,0,0,2.5999988024691354
8470,1.5289126640285125e+18,1,0,0,0,2.600337277777778
8480,1.5289126642300844e+18,1,0,0,0,2.6006757530864197
8490,1.5289126644316562e+18,1,0,0,0,2.6010142283950617
8500,1.528912664633228e+18,1,0,0,0,2.6013527037037036
