,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,x,y,z
2110,1.5289125358288225e+18,1,0,0,0,24.522629000000002,41.054142,5.5327150000000005
2120,1.528912536030394e+18,1,0,0,0,19.666732999999997,42.827473,9.499542
2130,1.528912536231966e+18,1,0,0,0,5.703995,38.765301,26.489319000000002
2140,1.5289125364335378e+18,1,0,0,0,-1.490067,46.264866,13.931792999999999
2150,1.5289125366351096e+18,1,0,0,0,16.123901,46.347233,5.233429
2160,1.5289125368366817e+18,1,0,0,0,23.621887,39.46487,17.830597
2170,1.5289125370382533e+18,1,0,0,0,0.9457549999999999,39.713345000000004,28.316559
2180,1.5289125372398252e+18,1,0,0,0,9.535645,46.088322,17.726195999999995
2190,1.528912537441397e+18,1,0,0,0,20.203934,47.172871,6.4151
2200,1.5289125376429688e+18,1,0,0,0,19.916351000000002,42.644985,22.369232
2210,1.528912537844541e+18,1,0,0,0,-3.4935910000000003,46.805904,23.521271
2220,1.5289125380461125e+18,1,0,0,0,23.582473999999998,47.061459,12.001403999999999
2230,1.5289125382476844e+18,1,0,0,0,22.259552,50.588009,2.5436099999999997
2240,1.5289125384492562e+18,1,0,0,0,14.860306,44.525883,29.73407000000001
2250,1.528912538650828e+18,1,0,0,0,1.229538,51.510212,23.282806
2260,1.5289125388524e+18,1,0,0,0,27.296615999999997,50.529675,9.990387
2270,1.5289125390539717e+18,1,0,0,0,24.147354,52.543438,13.328613
2280,1.5289125392555436e+18,1,0,0,0,9.302475,47.512264,34.284454
2290,1.5289125394571154e+18,1,0,0,0,7.371567,57.189724,18.572357
2300,1.5289125396586872e+18,1,0,0,0,28.113770000000002,52.352169,8.277954
2310,1.528912539860259e+18,1,0,0,0,28.05462600000001,49.462475,18.770232999999998
2320,1.528912540061831e+18,1,0,0,0,5.288086,50.193531,29.154784999999997
2330,1.5289125402634028e+18,1,0,0,0,25.908997,49.099216,17.561829
2340,1.5289125404649746e+18,1,0,0,0,27.131195,49.755077,5.355133
2350,1.5289125406665464e+18,1,0,0,0,20.680725,49.098995,16.070861999999998
2360,1.5289125408681185e+18,1,0,0,0,4.498032,48.797001,22.418793
2370,1.52891254106969e+18,1,0,0,0,37.480118,36.915012,9.497681
2380,1.528912541271262e+18,1,0,0,0,33.357819,41.213916999999995,2.517029
2390,1.5289125414728338e+18,1,0,0,0,19.025635,42.451305,20.351379
2400,1.5289125416744056e+18,1,0,0,0,3.187164,46.653622,16.266327
2410,1.5289125418759777e+18,1,0,0,0,31.070099,38.868259,3.076508
2420,1.5289125420775493e+18,1,0,0,0,23.581970000000002,42.302616,4.0672
2430,1.5289125422791212e+18,1,0,0,0,11.295653999999999,39.488911,21.256012
2440,1.528912542480693e+18,1,0,0,0,12.627028999999999,42.28664000000001,11.109497
2450,1.5289125426822648e+18,1,0,0,0,26.047058,36.232616,4.4410099999999995
2460,1.528912542883837e+18,1,0,0,0,22.81308,34.181919,13.674957000000001
2470,1.5289125430854085e+18,1,0,0,0,7.307632000000001,35.592319,20.855438
2480,1.5289125432869804e+18,1,0,0,0,20.733887,32.867825,13.337067000000001
2490,1.5289125434885522e+18,1,0,0,0,23.861938000000002,32.49017,3.3703
2500,1.528912543690124e+18,1,0,0,0,19.730728,30.019787,12.002441000000001
2510,1.528912543891696e+18,1,0,0,0,6.9246669999999995,32.044940999999994,14.699829000000001
