timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1528191376.645209,0.418626,0.392236,3.139370,1.187423,0.557809,-0.565543,0.375634,-0.382256,-0.844262,-0.009133,-0.112328,-0.092216,0.793930,-17.249983,-45.118530,,,,,,,
1528191376.665361,0.439817,0.411654,3.115884,1.349178,0.642984,-0.617676,0.390204,-0.400125,-0.829240,-0.017722,0.084528,-0.036239,1.446365,-18.137621,-44.617462,,,,,,,
1528191376.685514,0.463261,0.428575,3.092102,1.123948,0.643546,-0.550693,0.406452,-0.415575,-0.813691,0.016873,-0.008207,-0.042114,2.298264,-19.481956,-43.616913,,,,,,,
1528191376.705668,0.481366,0.441762,3.074268,0.853168,0.463108,-0.315036,0.418543,-0.427533,-0.801271,-0.015086,0.017712,-0.008330,3.189545,-20.244446,-43.036713,,,,,,,
1528191376.725821,0.495049,0.453088,3.062242,0.697943,0.442124,-0.173226,0.427139,-0.437744,-0.791158,0.069168,0.027465,0.007848,3.682556,-20.937969,-42.776428,,,,,,,
1528191376.745974,0.509276,0.464594,3.052092,0.759001,0.464621,-0.085607,0.435867,-0.448060,-0.780552,0.026826,0.029939,0.011326,4.309387,-21.395311,-42.190063,,,,,,,
1528191376.766127,0.521107,0.479423,3.040944,0.966879,0.247031,-0.066076,0.441714,-0.461267,-0.769493,-0.002994,0.030374,-0.006966,5.072220,-22.041811,-42.085632,,,,,,,
1528191376.786280,0.531017,0.496808,3.026520,1.093475,0.131841,-0.149171,0.445189,-0.476621,-0.758048,-0.020583,0.029997,0.019522,5.428787,-22.791447,-41.412781,,,,,,,
1528191376.806432,0.539782,0.513303,3.009692,1.056071,-0.034824,-0.240995,0.447715,-0.491057,-0.747270,-0.003730,0.051863,0.003114,5.422577,-23.939865,-40.716797,,,,,,,
1528191376.826585,0.547999,0.529348,2.991721,1.028363,-0.023136,-0.239965,0.449676,-0.504971,-0.736745,0.001130,-0.024326,-0.023509,5.993668,-24.317373,-39.940002,,,,,,,
1528191376.846738,0.556751,0.541821,2.977447,0.727464,0.122368,-0.166714,0.452744,-0.515697,-0.727377,0.001770,-0.026768,0.039435,5.811081,-24.986624,-39.441406,,,,,,,
1528191376.866891,0.562181,0.550114,2.968351,0.465266,-0.023973,-0.057036,0.454391,-0.522784,-0.721265,-0.008148,0.005435,-0.021914,6.217346,-25.539555,-39.065277,,,,,,,
1528191376.887044,0.561141,0.557928,2.963992,0.427628,-0.252249,0.098851,0.451453,-0.529430,-0.718257,-0.009146,-0.024037,-0.035879,6.030869,-26.074432,-38.689056,,,,,,,
1528191376.907197,0.556075,0.567261,2.960408,0.500784,-0.367248,0.128861,0.445181,-0.537324,-0.716306,-0.005591,0.027375,-0.005480,5.883087,-26.433434,-38.542969,,,,,,,
1528191376.927350,0.549374,0.576873,2.956971,0.486326,-0.534424,0.159852,0.437654,-0.545405,-0.714836,-0.016511,0.021144,-0.019799,5.525269,-26.657978,-38.308929,,,,,,,
1528191376.947502,0.535562,0.584990,2.954582,0.332735,-0.763177,0.077499,0.425465,-0.552191,-0.716981,-0.012715,-0.022088,0.012788,5.134247,-27.020720,-38.059540,,,,,,,
1528191376.967655,0.528106,0.589926,2.951419,0.242734,-0.303330,-0.009206,0.418730,-0.556299,-0.717771,0.012758,-0.037298,0.075803,4.580688,-27.187330,-37.677460,,,,,,,
1528191376.987808,0.522592,0.592867,2.949447,0.125545,-0.391543,0.053663,0.413947,-0.558741,-0.718647,-0.007820,0.060771,-0.012508,4.267975,-27.425556,-37.645599,,,,,,,
1528191377.007961,0.511547,0.595282,2.951485,0.054002,-0.495898,0.161431,0.405323,-0.560742,-0.721997,0.055874,-0.039630,-0.009830,3.967499,-27.630968,-37.675232,,,,,,,
1528191377.028114,0.502481,0.598584,2.951393,0.213304,-0.452201,0.005740,0.397867,-0.563473,-0.724015,0.009512,-0.007526,-0.030181,2.963654,-27.753786,-37.537720,,,,,,,
1528191377.048267,0.494343,0.602331,2.945465,0.278615,-0.665064,-0.205521,0.390958,-0.566565,-0.725365,-0.073331,0.061407,-0.018012,2.821304,-27.986414,-37.335968,,,,,,,
1528191377.068420,0.483407,0.603661,2.937925,0.156921,-0.702345,-0.207801,0.382651,-0.567660,-0.728930,0.034799,-0.014677,0.085665,2.228012,-28.065414,-37.056702,,,,,,,
1528191377.088572,0.473228,0.604512,2.936067,0.026925,-0.510524,0.046092,0.374991,-0.568360,-0.732357,0.123162,-0.055495,0.036892,1.890320,-28.133125,-37.057709,,,,,,,
1528191377.108725,0.463183,0.606365,2.938484,0.062381,-0.373105,0.167815,0.367145,-0.569885,-0.735143,0.025891,0.056533,-0.011638,1.339859,-28.079990,-37.302887,,,,,,,
1528191377.128878,0.455659,0.609754,2.942115,0.090403,-0.212783,0.226529,0.360751,-0.572666,-0.736146,0.021344,0.015827,-0.003707,1.322266,-28.270704,-37.060181,,,,,,,
1528191377.149031,0.449065,0.613007,2.945129,0.097896,-0.303850,0.143287,0.355078,-0.575329,-0.736827,-0.038947,0.022259,-0.015203,0.992722,-28.324793,-37.007172,,,,,,,
1528191377.169184,0.451553,0.613012,2.944791,-0.174940,0.251822,-0.130509,0.356910,-0.575333,-0.735938,-0.146216,0.007538,0.215141,0.791580,-28.333069,-37.108948,,,,,,,
1528191377.189337,0.449542,0.603739,2.944551,-0.400823,-0.198228,-0.191538,0.357732,-0.567724,-0.741428,0.059337,-0.127009,0.010960,0.976074,-28.086885,-37.232849,,,,,,,
1528191377.209490,0.445813,0.597643,2.944014,-0.217836,-0.267567,-0.126166,0.356450,-0.562695,-0.745866,0.015407,0.007993,0.006699,0.941879,-27.778446,-37.538269,,,,,,,
1528191377.229643,0.435757,0.596270,2.944961,0.025441,-0.596968,0.098427,0.349258,-0.561560,-0.750112,0.046647,-0.008111,-0.051616,0.444336,-27.772636,-37.668457,,,,,,,
1528191377.249795,0.416354,0.600937,2.947152,0.247535,-1.111057,0.192780,0.333575,-0.565416,-0.754342,-0.013430,-0.027404,-0.071967,-0.299210,-27.835056,-37.423798,,,,,,,
1528191377.269948,0.386994,0.608590,2.946086,0.417140,-1.710257,0.030854,0.309645,-0.571711,-0.759779,-0.038252,-0.005422,-0.034303,-1.459320,-28.107412,-37.303040,,,,,,,
1528191377.290101,0.350732,0.613210,2.938447,0.238224,-2.204935,-0.304503,0.280986,-0.575496,-0.768017,-0.057093,0.021968,0.049343,-2.930588,-28.817657,-37.076172,,,,,,,
1528191377.310254,0.308059,0.613513,2.928972,0.090309,-2.469146,-0.397520,0.247913,-0.575743,-0.779139,-0.013859,0.013198,0.051767,-4.346085,-28.693796,-36.728302,,,,,,,
1528191377.330407,0.267860,0.611603,2.919730,-0.037557,-1.985513,-0.334802,0.216691,-0.574181,-0.789532,0.077254,-0.039940,0.101665,-6.004105,-28.883358,-36.328400,,,,,,,
1528191377.350560,0.243221,0.608316,2.916375,-0.173641,-0.925705,-0.066166,0.197628,-0.571486,-0.796458,0.059391,-0.036042,0.044245,-6.817245,-28.960991,-36.163574,,,,,,,
1528191377.370713,0.233007,0.604189,2.918780,-0.241308,-0.216039,0.087322,0.190025,-0.568094,-0.800723,-0.013405,0.018915,-0.045926,-7.412460,-28.642998,-36.330505,,,,,,,
1528191377.390865,0.226642,0.601465,2.921786,-0.083598,-0.283009,0.085403,0.185272,-0.565851,-0.803421,0.028320,-0.022940,-0.186096,-7.803833,-28.703377,-36.367950,,,,,,,
1528191377.411018,0.217630,0.601788,2.926753,-0.026578,-0.333453,0.318237,0.177985,-0.566118,-0.804879,0.103753,0.046037,-0.112723,-8.071564,-28.713593,-36.427948,,,,,,,
1528191377.431171,0.199764,0.602678,2.941167,-0.139149,-0.588333,0.745218,0.163477,-0.566851,-0.807437,0.012090,-0.031721,-0.038892,-8.472122,-28.347721,-36.350769,,,,,,,
1528191377.451324,0.170175,0.600011,2.962952,-0.392469,-0.990810,0.825067,0.139773,-0.564651,-0.813407,-0.053027,0.002945,-0.000665,-9.440262,-28.174988,-36.424835,,,,,,,
1528191377.471477,0.142800,0.591084,2.977240,-0.601915,-0.877138,0.286683,0.118170,-0.557261,-0.821885,-0.010962,-0.003805,0.063050,-10.434418,-27.649937,-36.758240,,,,,,,
1528191377.491630,0.124980,0.578008,2.978715,-0.658793,-0.878341,-0.162880,0.104405,-0.546357,-0.831019,-0.048314,-0.032287,0.023585,-11.237000,-27.178585,-36.662140,,,,,,,
1528191377.511783,0.107467,0.563936,2.976094,-0.708184,-0.934682,-0.151185,0.090651,-0.534517,-0.840281,-0.004729,-0.018858,0.008998,-11.778091,-26.830484,-36.883240,,,,,,,
1528191377.531935,0.087072,0.548679,2.978504,-0.799107,-0.969132,0.162604,0.074197,-0.521561,-0.849981,0.023429,-0.019607,-0.003611,-12.381058,-26.236490,-37.016052,,,,,,,
1528191377.552088,0.063220,0.530253,2.989321,-1.067679,-0.860435,0.513504,0.054503,-0.505752,-0.860955,0.006075,-0.010911,0.077874,-13.452408,-25.390467,-37.125122,,,,,,,
1528191377.572241,0.036505,0.504472,3.004890,-1.448348,-1.052732,0.634783,0.031950,-0.483345,-0.874846,-0.003462,0.027123,0.025191,-14.186951,-24.546970,-37.445618,,,,,,,
1528191377.592394,0.003482,0.472962,3.018680,-1.608831,-1.446217,0.535384,0.003100,-0.455525,-0.890217,0.012586,0.077641,-0.030315,-15.554047,-23.444719,-37.971069,,,,,,,
1528191377.612547,-0.034367,0.444130,3.031765,-1.248927,-1.620525,0.676806,-0.031026,-0.429672,-0.902451,-0.026087,-0.003464,-0.046416,-16.836990,-22.389336,-38.300049,,,,,,,
1528191377.632700,-0.070228,0.425738,3.048505,-0.642809,-1.244418,0.863250,-0.063906,-0.412993,-0.908489,-0.024702,-0.011155,0.023647,-18.594391,-21.035959,-38.211578,,,,,,,
1528191377.652853,-0.095434,0.417042,3.067750,-0.237037,-0.619887,0.909526,-0.087122,-0.405058,-0.910130,0.025217,0.001066,0.066792,-20.036896,-20.276049,-37.998627,,,,,,,
1528191377.673005,-0.113694,0.411507,3.087866,-0.172896,-0.575663,0.965115,-0.103978,-0.399991,-0.910602,-0.012690,0.010693,-0.007581,-20.812378,-19.776072,-38.128540,,,,,,,
1528191377.693157,-0.140348,0.404436,3.107605,-0.256331,-1.160621,0.900014,-0.128602,-0.393500,-0.910285,-0.074386,0.028815,0.011329,-21.719025,-19.152884,-37.909210,,,,,,,
1528191377.713310,-0.176002,0.398202,3.123809,-0.125821,-1.537948,0.696349,-0.161395,-0.387761,-0.907520,-0.060727,-0.061366,0.079868,-22.874405,-18.775387,-37.611694,,,,,,,
1528191377.733463,-0.209143,0.395994,3.134733,0.039194,-1.371730,0.390096,-0.191555,-0.385726,-0.902509,-0.017552,-0.064744,0.075314,-24.173431,-18.248966,-36.931366,,,,,,,
1528191377.753616,-0.236997,0.396679,3.138700,0.092137,-1.234952,0.035671,-0.216553,-0.386358,-0.896567,-0.020294,-0.047083,-0.002695,-25.580215,-18.134924,-36.038513,,,,,,,
1528191377.773769,-0.255260,0.399891,3.134571,0.111968,-0.822249,-0.394675,-0.232576,-0.389318,-0.891257,-0.055083,0.055242,-0.050180,-26.484360,-18.323879,-35.424011,,,,,,,
1528191377.793922,-0.265427,0.404930,3.123115,0.102821,-0.671381,-0.626404,-0.241107,-0.393955,-0.886942,-0.026562,0.037021,-0.079962,-26.686661,-18.553667,-34.611694,,,,,,,
1528191377.814075,-0.274898,0.409997,3.111535,0.107110,-0.716112,-0.512148,-0.248951,-0.398606,-0.882686,-0.012477,-0.010329,-0.088703,-27.109314,-18.683170,-34.348511,,,,,,,
1528191377.834227,-0.285926,0.414785,3.103709,0.148716,-0.681167,-0.354091,-0.258129,-0.402993,-0.878046,0.029324,0.015664,-0.051870,-27.373398,-19.176256,-33.596558,,,,,,,
1528191377.854380,-0.295164,0.420011,3.097599,0.179898,-0.500080,-0.348756,-0.265613,-0.407770,-0.873597,0.065174,-0.015722,0.013795,-27.605545,-19.283703,-32.961700,,,,,,,
1528191377.874533,-0.300794,0.425786,3.090539,0.174948,-0.403931,-0.409639,-0.269825,-0.413037,-0.869824,0.066639,-0.025913,0.033383,-27.659744,-19.434252,-32.402283,,,,,,,
1528191377.894686,-0.305243,0.431553,3.082048,0.154679,-0.369219,-0.478001,-0.272972,-0.418282,-0.866329,0.063407,0.013359,0.048259,-27.631439,-19.993105,-32.110016,,,,,,,
1528191377.914839,-0.306266,0.436390,3.073098,0.079797,-0.218148,-0.406603,-0.273244,-0.422671,-0.864110,0.026922,0.019824,0.010655,-27.899261,-20.060339,-31.700897,,,,,,,
1528191377.934992,-0.309406,0.439378,3.069073,0.107084,-0.184114,-0.088410,-0.275571,-0.425376,-0.862041,0.038876,-0.010964,0.020000,-27.665802,-20.341595,-31.405426,,,,,,,
1528191377.955145,-0.308390,0.442101,3.072376,0.214951,0.319003,0.205215,-0.274343,-0.427839,-0.861214,0.044179,-0.045214,0.047264,-27.664932,-20.544798,-31.168335,,,,,,,
1528191377.975297,-0.299668,0.444459,3.080338,0.203145,0.737190,0.341760,-0.266522,-0.429969,-0.862607,0.027508,-0.040597,0.033735,-27.679993,-20.623919,-31.206360,,,,,,,
1528191377.995450,-0.286589,0.445987,3.087058,0.138512,0.777451,0.194330,-0.255031,-0.431348,-0.865388,-0.024846,0.001325,0.000871,-26.983688,-20.387625,-31.530762,,,,,,,
1528191378.015603,-0.275989,0.448056,3.088516,0.114315,0.393100,-0.065043,-0.245601,-0.433214,-0.867182,-0.083760,0.043505,-0.027944,-26.735367,-20.372019,-31.737457,,,,,,,
1528191378.035756,-0.270019,0.451763,3.085220,0.157411,0.157258,-0.231491,-0.239989,-0.436552,-0.867079,-0.032091,-0.020845,0.014784,-26.447128,-20.630224,-32.163818,,,,,,,
1528191378.055909,-0.265860,0.457199,3.082789,0.281807,0.202522,-0.105362,-0.235754,-0.441436,-0.865767,0.020132,-0.078095,0.040343,-26.030502,-20.728334,-31.903534,,,,,,,
1528191378.076062,-0.260251,0.463761,3.085954,0.383980,0.426923,0.136001,-0.230143,-0.447315,-0.864258,-0.060384,-0.012112,0.005967,-25.271683,-20.906193,-32.055908,,,,,,,
1528191378.096215,-0.252322,0.470564,3.091802,0.392783,0.613204,0.154118,-0.222519,-0.453389,-0.863089,-0.125046,0.011907,-0.034830,-24.914780,-21.118301,-32.125427,,,,,,,
1528191378.116367,-0.237733,0.477478,3.096227,0.372661,0.971030,0.085682,-0.209161,-0.459541,-0.863176,-0.131385,0.024558,-0.069304,-24.175140,-21.259808,-32.492706,,,,,,,
1528191378.136520,-0.217847,0.484556,3.099632,0.391010,1.060657,0.060057,-0.191248,-0.465815,-0.863967,-0.134909,0.022944,-0.084107,-23.605408,-21.564587,-32.694916,,,,,,,
1528191378.156673,-0.199996,0.493219,3.102537,0.490308,0.900970,0.013241,-0.174987,-0.473464,-0.863256,-0.083161,-0.034181,-0.058451,-22.911911,-21.715216,-32.802246,,,,,,,
1528191378.176826,-0.183599,0.504339,3.103696,0.573033,0.833076,-0.097676,-0.159838,-0.483229,-0.860779,-0.028058,-0.006533,-0.039322,-22.217422,-22.142544,-32.925568,,,,,,,
1528191378.196979,-0.169421,0.516160,3.101856,0.540656,0.485725,-0.233225,-0.146645,-0.493544,-0.857268,-0.113335,0.061415,-0.150636,-21.445648,-22.207680,-32.904083,,,,,,,
1528191378.217132,-0.176093,0.530050,3.097388,0.767789,-0.940543,-0.354322,-0.151145,-0.505577,-0.849439,-0.111718,0.037010,-0.218142,-21.599075,-22.883099,-32.212402,,,,,,,
1528191378.237285,-0.192056,0.549056,3.091064,0.885521,-0.895168,-0.462016,-0.162822,-0.521882,-0.837333,0.071742,0.057115,-0.048622,-21.752411,-23.629499,-31.319061,,,,,,,
1528191378.257438,-0.208158,0.564414,3.085866,0.556365,-0.947536,-0.269167,-0.174605,-0.534921,-0.826663,0.146804,0.049981,-0.004895,-21.672516,-23.781919,-30.452118,,,,,,,
1528191378.277590,-0.223684,0.570611,3.086270,0.164680,-0.616637,0.093265,-0.186680,-0.540146,-0.820605,0.186253,0.034256,0.055025,-22.255936,-23.823481,-30.004242,,,,,,,
1528191378.297743,-0.238422,0.569013,3.092277,-0.100274,-0.629056,0.335298,-0.198957,-0.538801,-0.818602,0.182752,0.038343,-0.008486,-22.443283,-23.830246,-29.656494,,,,,,,
1528191378.317896,-0.257945,0.565264,3.100770,-0.040679,-0.787485,0.417616,-0.215413,-0.535638,-0.816509,0.062261,0.074106,-0.032230,-22.901566,-23.543694,-29.234802,,,,,,,
1528191378.338049,-0.278701,0.564304,3.110956,0.114808,-0.733891,0.425272,-0.232455,-0.534828,-0.812356,0.032549,0.094840,-0.013815,-23.700043,-23.202160,-28.970856,,,,,,,
1528191378.358202,-0.298889,0.564850,3.121289,0.172922,-0.695719,0.395439,-0.248720,-0.535289,-0.807219,-0.052245,0.091701,-0.051286,-23.934784,-23.178562,-28.637939,,,,,,,
1528191378.378355,-0.313172,0.567160,3.130500,0.261978,-0.313451,0.299376,-0.259842,-0.537239,-0.802406,-0.082886,0.089317,0.000877,-24.459229,-23.008560,-28.167664,,,,,,,
1528191378.398508,-0.320017,0.570339,3.138874,0.231317,0.013818,0.296060,-0.264789,-0.539917,-0.798983,-0.003262,0.056443,0.065371,-24.450638,-23.158009,-27.973999,,,,,,,
1528191378.418660,-0.319779,0.570320,-3.134943,0.065081,0.375130,0.435627,-0.264603,-0.539902,-0.799056,0.057587,-0.033219,0.099028,-24.493683,-23.006760,-28.056976,,,,,,,
1528191378.438813,-0.316591,0.566912,-3.124172,-0.069680,0.471116,0.474942,-0.262625,-0.537030,-0.801639,0.041403,-0.066395,0.101154,-24.437164,-22.570694,-28.548004,,,,,,,
1528191378.458966,-0.312566,0.561639,-3.116023,-0.157046,0.319330,0.367028,-0.260264,-0.532574,-0.805373,0.023997,-0.046817,0.023299,-24.184174,-22.341999,-28.998291,,,,,,,
1528191378.479119,-0.315845,0.559928,-3.109089,0.170441,-0.152092,0.240503,-0.263186,-0.531125,-0.805380,0.017748,-0.106631,-0.103326,-24.179214,-22.073734,-28.797333,,,,,,,
1528191378.499272,-0.328374,0.568037,-3.103347,0.558856,-0.639979,0.030776,-0.271857,-0.537978,-0.797917,0.008765,-0.118760,-0.111141,-24.485077,-22.004332,-28.592133,,,,,,,
1528191378.519425,-0.346014,0.576873,-3.099900,0.371336,-0.785295,0.022031,-0.284266,-0.545405,-0.788495,-0.010152,-0.068028,-0.065814,-24.738846,-22.450052,-27.927002,,,,,,,
1528191378.539578,-0.359107,0.581529,-3.094727,0.273218,-0.324406,0.140310,-0.293670,-0.549302,-0.782319,-0.079362,-0.002791,-0.044860,-25.195892,-22.480228,-27.602234,,,,,,,
1528191378.559730,-0.368296,0.590314,-3.092322,0.615795,-0.515624,-0.210475,-0.299097,-0.556622,-0.775056,-0.180608,0.123745,-0.202651,-25.421112,-22.784660,-27.132629,,,,,,,
1528191378.579883,-0.386670,0.611598,-3.093822,1.131357,-1.268061,-0.568383,-0.308748,-0.574177,-0.758283,-0.097593,0.100788,-0.176775,-25.387024,-23.426121,-26.487366,,,,,,,
1528191378.600036,-0.416685,0.638749,-3.096594,1.169834,-1.619806,-0.613094,-0.324935,-0.596191,-0.734146,0.033691,0.024475,-0.000183,-25.756653,-24.183256,-25.261414,,,,,,,
1528191378.620189,-0.445358,0.660918,-3.097703,0.858856,-1.346808,-0.421374,-0.340070,-0.613842,-0.712424,0.093534,0.077740,0.101279,-25.875122,-24.841318,-24.079651,,,,,,,
1528191378.640342,-0.471845,0.677093,-3.096926,0.691324,-1.292344,-0.303085,-0.354259,-0.626530,-0.694232,0.082088,0.104237,0.063327,-26.461578,-25.518076,-22.843170,,,,,,,
1528191378.660495,-0.500770,0.693277,-3.097574,0.723500,-1.607935,-0.471661,-0.369271,-0.639061,-0.674712,0.086785,0.142510,-0.001496,-26.802689,-25.916500,-21.586578,,,,,,,
1528191378.680648,-0.536644,0.712376,-3.099606,0.819171,-1.937677,-0.544062,-0.386922,-0.653634,-0.650424,0.138967,0.098733,0.006732,-27.291763,-26.601059,-20.524292,,,,,,,
1528191378.700801,-0.576091,0.732511,-3.100410,0.827267,-2.001067,-0.565391,-0.405019,-0.668738,-0.623495,0.134771,0.117148,0.058706,-27.749786,-27.151447,-18.994781,,,,,,,
1528191378.720953,-0.617088,0.751279,-3.098243,0.801105,-1.890333,-0.348717,-0.422895,-0.682574,-0.596028,0.293683,0.100008,0.095891,-28.201187,-27.902487,-17.189484,,,,,,,
1528191378.741106,-0.658603,0.764179,-3.089122,0.645089,-1.678765,0.015109,-0.441842,-0.691944,-0.570951,0.304131,0.109150,0.112516,-28.531693,-28.353725,-15.829773,,,,,,,
1528191378.761259,-0.699517,0.770599,-3.076474,0.506197,-1.636199,0.172939,-0.461955,-0.696565,-0.548991,0.235286,0.109636,0.105692,-29.226608,-28.492393,-14.202820,,,,,,,
1528191378.781412,-0.736692,0.771458,-3.063217,0.232170,-1.231606,0.367888,-0.481638,-0.697181,-0.530998,0.177820,0.138893,0.148628,-29.893341,-28.432289,-12.956360,,,,,,,
1528191378.801565,-0.766006,0.765742,-3.052278,-0.040100,-1.008969,0.551129,-0.499749,-0.693072,-0.519517,0.174859,0.100482,0.090852,-30.372345,-28.374807,-12.092834,,,,,,,
1528191378.821718,-0.790626,0.754309,-3.043626,-0.257235,-0.854373,0.622351,-0.517986,-0.684785,-0.512597,0.061153,0.060518,0.008447,-30.997543,-27.797361,-11.556458,,,,,,,
1528191378.841871,-0.809664,0.741880,-3.038645,-0.281418,-0.733391,0.529408,-0.533771,-0.675675,-0.508476,-0.064785,0.015320,-0.127450,-31.812500,-27.455708,-10.988251,,,,,,,
1528191378.862023,-0.826050,0.734475,-3.033856,-0.004725,-0.613175,0.282027,-0.545695,-0.670197,-0.503039,-0.180639,0.017549,-0.226285,-32.118149,-27.207220,-10.327820,,,,,,,
1528191378.882176,-0.839665,0.736915,-3.028821,0.357806,-0.424891,-0.121137,-0.551274,-0.672007,-0.494469,-0.211711,0.021021,-0.276267,-32.761841,-26.888882,-9.806793,,,,,,,
1528191378.902329,-0.853060,0.749891,-3.021021,0.822711,-0.455500,-0.368248,-0.551233,-0.681559,-0.481265,-0.162314,0.012003,-0.288632,-32.719528,-27.142578,-9.428253,,,,,,,
1528191378.922482,-0.877612,0.772724,-3.006374,1.321098,-0.877823,-0.641912,-0.550765,-0.698088,-0.457523,-0.188005,-0.041399,-0.291806,-32.754013,-27.539772,-8.765961,,,,,,,
1528191378.942635,-0.914667,0.805949,-2.987368,1.635483,-1.348222,-0.979861,-0.548649,-0.721488,-0.422416,-0.113842,-0.107659,-0.197976,-32.862457,-28.388126,-7.613037,,,,,,,
1528191378.962788,-0.959942,0.843267,-2.966774,1.641487,-1.482012,-1.133561,-0.544759,-0.746820,-0.381436,-0.067149,-0.122992,-0.063968,-32.479172,-29.473133,-5.888062,,,,,,,
1528191378.982941,-0.999339,0.880017,-2.946471,1.504234,-0.990494,-1.145584,-0.535902,-0.770750,-0.344599,-0.018542,-0.125933,0.054102,-32.094025,-30.304438,-3.978180,,,,,,,
1528191379.003094,-1.035305,0.914609,-2.924091,1.507171,-0.884349,-1.050585,-0.524694,-0.792324,-0.311310,0.064809,-0.148609,0.024887,-31.241028,-31.252974,-2.528870,,,,,,,
1528191379.023246,-1.071784,0.944594,-2.896359,1.360584,-0.622643,-0.791394,-0.514600,-0.810259,-0.280468,0.115293,-0.119535,0.124584,-30.601456,-32.177544,-1.083801,,,,,,,
1528191379.043399,-1.101968,0.968715,-2.873949,0.991630,-0.556916,-0.774791,-0.505244,-0.824158,-0.255903,0.026515,-0.031585,0.158674,-30.187454,-32.768475,-0.016388,,,,,,,
1528191379.063552,-1.122450,0.989617,-2.859588,0.729921,-0.287280,-0.711121,-0.494745,-0.835816,-0.237980,0.030984,-0.019180,0.154271,-29.464554,-33.199932,1.175415,,,,,,,
1528191379.083705,-1.131876,1.006668,-2.848843,0.552802,0.120553,-0.622825,-0.483993,-0.845055,-0.227217,-0.045212,0.009102,0.156706,-29.077225,-33.712612,1.714691,,,,,,,
1528191379.103858,-1.132260,1.025099,-2.848068,0.335279,-0.087571,-1.010612,-0.469897,-0.854766,-0.220379,-0.256635,-0.010804,0.147900,-28.137955,-34.907703,2.370544,,,,,,,
1528191379.124011,-1.119541,1.049196,-2.865106,-0.010742,-0.063788,-1.393273,-0.448387,-0.867023,-0.217290,-0.316323,-0.009915,0.181722,-27.011963,-35.690704,2.245758,,,,,,,
