,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,yaw,pitch,roll
92550,1.5289143588445432e+18,0,1,0,0,-0.05464,-0.786892,0.961404
92560,1.528914359046115e+18,0,1,0,0,0.072114,-0.798618,0.940556
92570,1.528914359247687e+18,0,1,0,0,0.270949,-1.168799,1.24866
92580,1.5289143594492588e+18,0,1,0,0,0.866764,-1.3651659999999999,1.784934
92590,1.5289143596508306e+18,0,1,0,0,1.79845,-1.33936,2.688054
92600,1.5289143598524024e+18,0,1,0,0,0.246373,-1.3440159999999999,1.297927
92610,1.5289143600539745e+18,0,1,0,0,0.008768999999999999,-0.9089969999999999,1.053287
92620,1.528914360255546e+18,0,1,0,0,0.091339,-0.714665,1.0001229999999999
92630,1.528914360457118e+18,0,1,0,0,0.21870100000000006,-1.0426440000000001,1.22066
92640,1.5289143606586898e+18,0,1,0,0,0.541366,-1.280686,1.563579
92650,1.5289143608602616e+18,0,1,0,0,1.510167,-1.332462,2.377339
92660,1.5289143610618337e+18,0,1,0,0,1.435923,-1.357292,2.401194
92670,1.5289143612634053e+18,0,1,0,0,-0.015040999999999999,-1.096702,1.175465
92680,1.5289143614649772e+18,0,1,0,0,-0.092726,-0.711648,0.8749399999999999
92690,1.528914361666549e+18,0,1,0,0,0.038499,-0.8904719999999999,1.039619
92700,1.5289143618681208e+18,0,1,0,0,0.270185,-1.216575,1.292398
92710,1.528914362069693e+18,0,1,0,0,1.0221879999999999,-1.365928,1.9279700000000002
92720,1.5289143622712645e+18,0,1,0,0,1.721628,-1.349538,2.678389
92730,1.5289143624728364e+18,0,1,0,0,0.204273,-1.292576,1.327018
92740,1.5289143626744082e+18,0,1,0,0,-0.21006799999999998,-0.7801140000000001,0.8714149999999999
92750,1.52891436287598e+18,0,1,0,0,-0.22769099999999998,-0.581427,0.744549
92760,1.528914363077552e+18,0,1,0,0,-0.192903,-0.8035869999999999,0.7276239999999999
92770,1.5289143632791237e+18,0,1,0,0,0.002218,-1.1999959999999998,1.198867
92780,1.5289143634806956e+18,0,1,0,0,0.586792,-1.359673,1.9738470000000001
92790,1.5289143636822674e+18,0,1,0,0,0.969968,-1.3259040000000002,2.382866
92800,1.5289143638838392e+18,0,1,0,0,1.294686,-1.378127,2.867153
92810,1.528914364085411e+18,0,1,0,0,-0.120523,-1.4459600000000001,1.6598689999999998
92820,1.528914364286983e+18,0,1,0,0,-0.727267,-1.35191,1.130412
92830,1.5289143644885548e+18,0,1,0,0,-0.8361719999999999,-1.340824,1.165031
92840,1.5289143646901266e+18,0,1,0,0,-0.476336,-1.327507,1.41072
92850,1.5289143648916984e+18,0,1,0,0,-0.296004,-1.273957,1.398411
92860,1.5289143650932705e+18,0,1,0,0,0.18770599999999998,-1.288897,1.460014
92870,1.528914365294842e+18,0,1,0,0,0.51831,-1.3268959999999999,1.319604
92880,1.528914365496414e+18,0,1,0,0,1.474767,-1.27138,2.0831869999999997
92890,1.5289143656979858e+18,0,1,0,0,1.858377,-1.2822200000000001,2.258658
92900,1.5289143658995576e+18,0,1,0,0,2.326926,-1.256934,2.521095
92910,1.5289143661011297e+18,0,1,0,0,1.546344,-1.263943,1.355098
92920,1.5289143663027013e+18,0,1,0,0,1.230158,-1.08608,0.721596
92930,1.5289143665042732e+18,0,1,0,0,1.137775,-1.200208,0.538639
92940,1.528914366705845e+18,0,1,0,0,1.586543,-1.315559,1.020422
92950,1.5289143669074168e+18,0,1,0,0,2.390609,-1.353962,1.8210970000000002
92960,1.528914367108989e+18,0,1,0,0,2.654568,-1.2465110000000001,2.536141
92970,1.5289143673105605e+18,0,1,0,0,2.618809,-1.276527,2.6327990000000003
92980,1.5289143675121324e+18,0,1,0,0,1.372283,-1.1522290000000002,1.202769
92990,1.5289143677137042e+18,0,1,0,0,1.458933,-1.152798,1.018138
93000,1.528914367915276e+18,0,1,0,0,1.597357,-1.2408569999999999,1.182152
93010,1.528914368116848e+18,0,1,0,0,2.456486,-1.292766,1.921647
93020,1.5289143683184197e+18,0,1,0,0,3.072895,-1.2531809999999999,2.7798580000000004
93030,1.5289143685199916e+18,0,1,0,0,1.851806,-1.231362,1.3625909999999999
93040,1.5289143687215634e+18,0,1,0,0,1.7909709999999999,-1.0353219999999999,1.052429
93050,1.5289143689231352e+18,0,1,0,0,1.790886,-1.15052,1.094884
93060,1.528914369124707e+18,0,1,0,0,2.483475,-1.296331,1.730536
93070,1.528914369326279e+18,0,1,0,0,3.0160169999999997,-1.234035,2.572636
93080,1.5289143695278508e+18,0,1,0,0,2.561482,-1.300941,2.219791
93090,1.5289143697294226e+18,0,1,0,0,1.785151,-1.054442,1.15194
93100,1.5289143699309944e+18,0,1,0,0,1.872182,-1.1665590000000001,0.977202
93110,1.5289143701325665e+18,0,1,0,0,2.182771,-1.229293,1.3799219999999999
93120,1.528914370334138e+18,0,1,0,0,2.83663,-1.234251,2.181587
93130,1.52891437053571e+18,0,1,0,0,3.009373,-1.2651350000000001,2.58314
93140,1.5289143707372818e+18,0,1,0,0,1.860068,-1.13704,1.3280290000000001
93150,1.5289143709388536e+18,0,1,0,0,1.822817,-1.030075,1.023218
93160,1.5289143711404257e+18,0,1,0,0,1.9311049999999998,-1.1524889999999999,1.255018
93170,1.5289143713419973e+18,0,1,0,0,2.494248,-1.274057,1.699469
93180,1.5289143715435692e+18,0,1,0,0,3.1227560000000003,-1.214853,2.707925
93190,1.528914371745141e+18,0,1,0,0,2.268062,-1.2829979999999999,1.804034
93200,1.5289143719467128e+18,0,1,0,0,1.8788220000000002,-1.028465,1.128894
93210,1.528914372148285e+18,0,1,0,0,1.979482,-1.162077,1.092324
93220,1.5289143723498565e+18,0,1,0,0,2.560808,-1.231479,1.6840709999999999
93230,1.5289143725514284e+18,0,1,0,0,2.994207,-1.234811,2.339108
93240,1.5289143727530002e+18,0,1,0,0,2.4624215,-1.172217,1.836622
93250,1.528914372954572e+18,0,1,0,0,1.930636,-1.109623,1.334136
93260,1.528914373156144e+18,0,1,0,0,1.9202805,-1.1343495,1.260024
93270,1.5289143733577157e+18,0,1,0,0,1.909925,-1.159076,1.185912
93280,1.5289143735592876e+18,0,1,0,0,2.606242,-1.262638,1.787755
93290,1.5289143737608594e+18,0,1,0,0,3.08525,-1.222181,2.605953
93300,1.5289143739624312e+18,0,1,0,0,2.162849,-1.271155,1.682484
93310,1.528914374164003e+18,0,1,0,0,1.8640419999999998,-1.0179610000000001,1.12204
93320,1.528914374365575e+18,0,1,0,0,1.978061,-1.1564940000000001,1.158007
93330,1.5289143745671468e+18,0,1,0,0,2.611555,-1.240784,1.750276
93340,1.5289143747687186e+18,0,1,0,0,3.04376,-1.219366,2.4198619999999997
93350,1.5289143749702904e+18,0,1,0,0,2.992492,-1.25734,2.481018
93360,1.5289143751718625e+18,0,1,0,0,1.9368490000000005,-1.090588,1.223524
93370,1.528914375373434e+18,0,1,0,0,2.0657490000000003,-1.1269129999999998,1.1313090000000001
93380,1.528914375575006e+18,0,1,0,0,2.225038,-1.196985,1.295383
93390,1.5289143757765778e+18,0,1,0,0,2.9543880000000002,-1.259788,2.0549049999999998
93400,1.5289143759781496e+18,0,1,0,0,-2.994636,-1.270993,2.6717009999999997
93410,1.5289143761797217e+18,0,1,0,0,2.025658,-1.146616,1.2940559999999999
93420,1.5289143763812933e+18,0,1,0,0,2.0906830000000003,-1.032853,1.099142
93430,1.5289143765828652e+18,0,1,0,0,2.156319,-1.159594,1.3064280000000001
93440,1.528914376784437e+18,0,1,0,0,2.704291,-1.22905,1.815057
93450,1.5289143769860088e+18,0,1,0,0,-3.022675,-1.1957010000000001,2.71215
93460,1.528914377187581e+18,0,1,0,0,2.447765,-1.267428,1.922131
93470,1.5289143773891525e+18,0,1,0,0,1.843017,-1.025617,1.118827
93480,1.5289143775907244e+18,0,1,0,0,1.89694,-1.167746,1.129608
93490,1.5289143777922962e+18,0,1,0,0,2.388517,-1.2282030000000002,1.63968
93500,1.528914377993868e+18,0,1,0,0,2.89121,-1.189214,2.538521
93510,1.52891437819544e+18,0,1,0,0,2.823147,-1.227269,2.619908
93520,1.5289143783970117e+18,0,1,0,0,1.611646,-1.092549,1.303871
93530,1.5289143785985836e+18,0,1,0,0,1.647343,-1.1270129999999998,1.125621
93540,1.5289143788001554e+18,0,1,0,0,1.8644619999999998,-1.201559,1.405842
93550,1.5289143790017272e+18,0,1,0,0,2.401608,-1.188765,2.17109
93560,1.528914379203299e+18,0,1,0,0,2.67837,-1.202962,2.747129
93570,1.528914379404871e+18,0,1,0,0,1.333811,-1.1998090000000001,1.508101
93580,1.5289143796064428e+18,0,1,0,0,0.9899690000000001,-1.029065,1.0900459999999998
93590,1.5289143798080146e+18,0,1,0,0,1.005303,-1.196613,1.3788129999999998
93600,1.5289143800095864e+18,0,1,0,0,1.47012,-1.2751139999999999,1.770355
93610,1.5289143802111585e+18,0,1,0,0,2.038521,-1.224193,2.786747
93620,1.52891438041273e+18,0,1,0,0,1.329497,-1.29904,2.142614
93630,1.528914380614302e+18,0,1,0,0,0.528783,-1.074068,1.152872
93640,1.5289143808158738e+18,0,1,0,0,0.606787,-1.198854,1.079451
93650,1.5289143810174456e+18,0,1,0,0,0.998451,-1.2571700000000001,1.510517
93660,1.5289143812190177e+18,0,1,0,0,1.633058,-1.273335,2.3386560000000003
93670,1.5289143814205893e+18,0,1,0,0,1.778586,-1.2873139999999998,2.693326
93680,1.5289143816221612e+18,0,1,0,0,0.47302799999999995,-1.1666370000000001,1.265592
93690,1.528914381823733e+18,0,1,0,0,0.4733270000000001,-1.110059,1.027987
93700,1.5289143820253048e+18,0,1,0,0,0.57,-1.22028,1.225904
93710,1.528914382226877e+18,0,1,0,0,1.36706,-1.2873219999999999,1.996071
93720,1.5289143824284485e+18,0,1,0,0,1.787857,-1.272194,2.7945900000000004
93730,1.5289143826300204e+18,0,1,0,0,0.427957,-1.231948,1.2683799999999998
93740,1.5289143828315922e+18,0,1,0,0,0.377792,-1.063851,1.018155
93750,1.528914383033164e+18,0,1,0,0,0.390571,-1.199682,1.138655
93760,1.528914383234736e+18,0,1,0,0,1.025205,-1.3296299999999999,1.648853
93770,1.5289143834363077e+18,0,1,0,0,1.8467369999999999,-1.2746,2.752567
93780,1.5289143836378796e+18,0,1,0,0,1.1392440000000001,-1.3459450000000002,2.07901
93790,1.5289143838394514e+18,0,1,0,0,0.445883,-1.0928719999999998,1.101913
93800,1.5289143840410232e+18,0,1,0,0,0.5827060000000001,-1.209812,0.974548
93810,1.528914384242595e+18,0,1,0,0,1.085505,-1.282097,1.523269
93820,1.528914384444167e+18,0,1,0,0,1.702477,-1.284448,2.314898
93830,1.5289143846457388e+18,0,1,0,0,1.835392,-1.305983,2.620199
93840,1.5289143848473106e+18,0,1,0,0,0.553758,-1.139105,1.203008
93850,1.5289143850488824e+18,0,1,0,0,0.576092,-1.140205,0.99903
93860,1.5289143852504545e+18,0,1,0,0,0.770744,-1.240369,1.299021
93870,1.528914385452026e+18,0,1,0,0,1.399572,-1.280765,1.9661110000000002
93880,1.528914385653598e+18,0,1,0,0,1.857745,-1.278592,2.737857
93890,1.5289143858551698e+18,0,1,0,0,0.464054,-1.1906809999999999,1.203193
93900,1.5289143860567416e+18,0,1,0,0,0.49174799999999996,-1.058055,0.98854
93910,1.5289143862583137e+18,0,1,0,0,0.531849,-1.191973,1.111328
93920,1.5289143864598853e+18,0,1,0,0,1.058082,-1.311031,1.56555
93930,1.5289143866614572e+18,0,1,0,0,1.9418220000000002,-1.243998,2.770845
93940,1.528914386863029e+18,0,1,0,0,1.1851,-1.346358,2.026734
93950,1.5289143870646008e+18,0,1,0,0,0.515414,-1.0880020000000001,1.105572
93960,1.528914387266173e+18,0,1,0,0,0.6309140000000001,-1.21704,0.986484
93970,1.5289143874677445e+18,0,1,0,0,1.1461350000000001,-1.265567,1.617262
93980,1.5289143876693164e+18,0,1,0,0,1.6969169999999998,-1.275881,2.352688
93990,1.5289143878708882e+18,0,1,0,0,1.843193,-1.302124,2.711215
94000,1.52891438807246e+18,0,1,0,0,0.476062,-1.158863,1.210917
94010,1.528914388274032e+18,0,1,0,0,0.506342,-1.131421,1.037094
94020,1.5289143884756037e+18,0,1,0,0,0.6278,-1.234198,1.218647
94030,1.5289143886771756e+18,0,1,0,0,1.345542,-1.291383,1.9561330000000001
94040,1.5289143888787474e+18,0,1,0,0,1.842224,-1.289758,2.756249
94050,1.5289143890803192e+18,0,1,0,0,0.402413,-1.214234,1.162532
94060,1.528914389281891e+18,0,1,0,0,0.5020600000000001,-1.07247,1.056607
94070,1.528914389483463e+18,0,1,0,0,0.5085149999999999,-1.204564,1.197561
94080,1.5289143896850348e+18,0,1,0,0,1.2979530000000001,-1.278997,1.8986619999999998
94090,1.5289143898866066e+18,0,1,0,0,1.731148,-1.278492,2.49372
94100,1.5289143900881784e+18,0,1,0,0,1.6050309999999999,-1.291725,2.55116
94110,1.5289143902897505e+18,0,1,0,0,0.429237,-1.113751,1.159158
94120,1.528914390491322e+18,0,1,0,0,0.528217,-1.2059739999999999,1.0318690000000001
94130,1.528914390692894e+18,0,1,0,0,0.826801,-1.261842,1.34178
94140,1.5289143908944658e+18,0,1,0,0,1.6840540000000002,-1.2558770000000001,2.345875
94150,1.5289143910960376e+18,0,1,0,0,1.89359,-1.286569,2.753718
94160,1.5289143912976097e+18,0,1,0,0,0.406028,-1.175306,1.157217
94170,1.5289143914991813e+18,0,1,0,0,0.5001869999999999,-1.100385,1.002772
94180,1.5289143917007532e+18,0,1,0,0,0.552565,-1.218198,1.140906
94190,1.528914391902325e+18,0,1,0,0,1.227218,-1.3156299999999999,1.749354
94200,1.5289143921038968e+18,0,1,0,0,1.9208470000000002,-1.279592,2.741441
94210,1.528914392305469e+18,0,1,0,0,0.7770520000000001,-1.292554,1.5211649999999999
94220,1.5289143925070405e+18,0,1,0,0,0.539276,-1.0867930000000001,1.068862
94230,1.5289143927086124e+18,0,1,0,0,0.704186,-1.227659,1.162763
94240,1.5289143929101842e+18,0,1,0,0,1.279325,-1.281955,1.6647319999999999
94250,1.528914393111756e+18,0,1,0,0,1.971082,-1.258924,2.5996810000000004
94260,1.528914393313328e+18,0,1,0,0,1.8575560000000002,-1.28651,2.6226119999999997
94270,1.5289143935148997e+18,0,1,0,0,0.58636,-1.133207,1.167835
94280,1.5289143937164716e+18,0,1,0,0,0.655239,-1.174416,1.06671
94290,1.5289143939180434e+18,0,1,0,0,0.904077,-1.257966,1.342935
94300,1.5289143941196152e+18,0,1,0,0,1.537743,-1.275755,2.0646400000000003
94310,1.528914394321187e+18,0,1,0,0,1.97101,-1.241395,2.843547
94320,1.528914394522759e+18,0,1,0,0,0.5375340000000001,-1.221083,1.271155
94330,1.5289143947243308e+18,0,1,0,0,0.49310600000000004,-1.071923,1.011926
94340,1.5289143949259026e+18,0,1,0,0,0.541409,-1.20199,1.14127
94350,1.5289143951274744e+18,0,1,0,0,1.244357,-1.340669,1.663327
94360,1.5289143953290465e+18,0,1,0,0,1.9076950000000001,-1.260597,2.713604
94370,1.528914395530618e+18,0,1,0,0,1.4672459999999998,-1.326562,2.3058400000000003
94380,1.52891439573219e+18,0,1,0,0,0.508937,-1.106663,1.10429
94390,1.5289143959337618e+18,0,1,0,0,0.5894119999999999,-1.20517,1.034958
94400,1.5289143961353336e+18,0,1,0,0,0.8551559999999999,-1.2623209999999998,1.359761
94410,1.5289143963369057e+18,0,1,0,0,1.479035,-1.298117,2.087279
94420,1.5289143965384773e+18,0,1,0,0,1.8561299999999998,-1.2836370000000001,2.788599
94430,1.5289143967400492e+18,0,1,0,0,0.44452600000000003,-1.220985,1.252991
94440,1.528914396941621e+18,0,1,0,0,0.395544,-1.079391,0.97504
94450,1.5289143971431928e+18,0,1,0,0,0.439175,-1.204213,1.161977
94460,1.528914397344765e+18,0,1,0,0,0.9897379999999999,-1.3426850000000001,1.6407740000000002
94470,1.5289143975463365e+18,0,1,0,0,1.851419,-1.2495,2.784764
94480,1.5289143977479084e+18,0,1,0,0,1.098151,-1.321172,2.06058
94490,1.5289143979494802e+18,0,1,0,0,0.365095,-1.0781049999999999,1.093539
94500,1.528914398151052e+18,0,1,0,0,0.43055,-1.194194,1.046411
94510,1.528914398352624e+18,0,1,0,0,0.8913459999999999,-1.2605680000000001,1.575601
94520,1.5289143985541957e+18,0,1,0,0,1.444007,-1.266781,2.349745
94530,1.5289143987557676e+18,0,1,0,0,1.576666,-1.288737,2.715297
94540,1.5289143989573394e+18,0,1,0,0,0.25132,-1.165509,1.303088
94550,1.5289143991589112e+18,0,1,0,0,0.266131,-1.122455,1.012237
94560,1.528914399360483e+18,0,1,0,0,0.38572399999999996,-1.23548,1.230219
94570,1.528914399562055e+18,0,1,0,0,1.089278,-1.280189,1.8992790000000002
94580,1.5289143997636268e+18,0,1,0,0,1.6588459999999998,-1.247176,2.780709
94590,1.5289143999651986e+18,0,1,0,0,0.28173400000000004,-1.237233,1.2542
94600,1.5289144001667704e+18,0,1,0,0,0.280866,-1.0670950000000001,1.043907
94610,1.5289144003683425e+18,0,1,0,0,0.385922,-1.193582,1.218325
94620,1.528914400569914e+18,0,1,0,0,1.0733549999999998,-1.301533,1.802183
94630,1.528914400771486e+18,0,1,0,0,1.6646889999999999,-1.235611,2.629988
94640,1.5289144009730578e+18,0,1,0,0,1.466134,-1.286507,2.503431
94650,1.5289144011746296e+18,0,1,0,0,0.33012800000000003,-1.126388,1.138649
94660,1.5289144013762017e+18,0,1,0,0,0.473451,-1.193049,1.098011
94670,1.5289144015777733e+18,0,1,0,0,0.712693,-1.256427,1.3445610000000001
94680,1.5289144017793452e+18,0,1,0,0,1.305992,-1.298135,1.9826560000000002
94690,1.528914401980917e+18,0,1,0,0,1.7622209999999998,-1.2716290000000001,2.728958
94700,1.5289144021824888e+18,0,1,0,0,0.35094000000000003,-1.223515,1.201595
94710,1.528914402384061e+18,0,1,0,0,0.348249,-1.066713,1.052642
94720,1.5289144025856325e+18,0,1,0,0,0.44391800000000003,-1.2009290000000001,1.157831
94730,1.5289144027872044e+18,0,1,0,0,1.00105,-1.2841,1.6836810000000002
94740,1.5289144029887762e+18,0,1,0,0,1.644739,-1.245519,2.6915169999999997
94750,1.528914403190348e+18,0,1,0,0,1.596489,-1.271909,2.6774430000000002
94760,1.52891440339192e+18,0,1,0,0,0.30608,-1.144724,1.220752
94770,1.5289144035934917e+18,0,1,0,0,0.402985,-1.158128,1.062445
94780,1.5289144037950636e+18,0,1,0,0,0.623972,-1.2398930000000001,1.306657
94790,1.5289144039966354e+18,0,1,0,0,1.279535,-1.285466,1.9048740000000002
94800,1.5289144041982072e+18,0,1,0,0,1.8010279999999999,-1.254997,2.742322
94810,1.528914404399779e+18,0,1,0,0,0.5732619999999999,-1.254574,1.406207
94820,1.528914404601351e+18,0,1,0,0,0.527543,-1.057791,1.124581
94830,1.5289144048029228e+18,0,1,0,0,0.6841619999999999,-1.214693,1.335272
94840,1.5289144050044946e+18,0,1,0,0,1.20296,-1.259829,1.784273
94850,1.5289144052060664e+18,0,1,0,0,1.6733259999999999,-1.228441,2.529138
94860,1.5289144054076385e+18,0,1,0,0,1.612998,-1.289847,2.4943
94870,1.52891440560921e+18,0,1,0,0,0.429001,-1.167341,1.292837
94880,1.528914405810782e+18,0,1,0,0,0.395929,-1.098929,1.100493
94890,1.5289144060123538e+18,0,1,0,0,0.45017799999999997,-1.1803190000000001,1.2952860000000002
94900,1.5289144062139256e+18,0,1,0,0,0.773091,-1.234349,1.43402
94910,1.5289144064154977e+18,0,1,0,0,1.1488209999999999,-1.29198,1.9825439999999999
94920,1.5289144066170693e+18,0,1,0,0,0.808635,-1.300039,1.7740799999999999
94930,1.5289144068186412e+18,0,1,0,0,0.434594,-1.330111,1.657952
94940,1.528914407020213e+18,0,1,0,0,0.34943,-1.336762,1.682897
94950,1.5289144072217848e+18,0,1,0,0,0.549084,-1.330432,1.8493080000000002
94960,1.528914407423357e+18,0,1,0,0,0.767037,-1.312214,1.988071
94970,1.5289144076249285e+18,0,1,0,0,0.876332,-1.2920120000000002,2.024781
94980,1.5289144078265004e+18,0,1,0,0,0.9105620000000001,-1.2791860000000002,2.012351
94990,1.5289144080280722e+18,0,1,0,0,0.9087860000000001,-1.275691,1.992751
95000,1.528914408229644e+18,0,1,0,0,0.53584,-1.31964,1.691368
95010,1.528914408431216e+18,0,1,0,0,0.002728,-1.347669,1.229688
95020,1.5289144086327877e+18,0,1,0,0,-0.196286,-1.336236,1.093107
95030,1.5289144088343596e+18,0,1,0,0,-0.10559400000000001,-1.348033,1.191897
95040,1.5289144090359314e+18,0,1,0,0,0.00159,-1.356149,1.293353
95050,1.5289144092375032e+18,0,1,0,0,0.21818600000000002,-1.364834,1.472345
95060,1.528914409439075e+18,0,1,0,0,0.270858,-1.362869,1.470461
95070,1.528914409640647e+18,0,1,0,0,0.275781,-1.3460290000000001,1.4679229999999999
95080,1.5289144098422188e+18,0,1,0,0,0.246464,-1.34362,1.502888
95090,1.5289144100437906e+18,0,1,0,0,0.334152,-1.3490719999999998,1.591699
95100,1.5289144102453624e+18,0,1,0,0,0.40221599999999996,-1.337424,1.6403150000000002
95110,1.5289144104469345e+18,0,1,0,0,0.397835,-1.3283209999999999,1.656944
95120,1.528914410648506e+18,0,1,0,0,0.5425439999999999,-1.313025,1.761416
95130,1.528914410850078e+18,0,1,0,0,0.5948100000000001,-1.2956889999999999,1.7833849999999998
95140,1.5289144110516498e+18,0,1,0,0,0.725151,-1.279895,1.910316
95150,1.5289144112532216e+18,0,1,0,0,0.761927,-1.264367,1.9669240000000001
95160,1.5289144114547937e+18,0,1,0,0,0.884811,-1.238133,2.031485
95170,1.5289144116563653e+18,0,1,0,0,0.9892790000000001,-1.231961,2.043045
95180,1.5289144118579372e+18,0,1,0,0,1.0671389999999998,-1.2280719999999998,2.133021
95190,1.528914412059509e+18,0,1,0,0,0.879757,-1.234425,2.176425
95200,1.5289144122610808e+18,0,1,0,0,0.843311,-1.252513,2.240365
95210,1.528914412462653e+18,0,1,0,0,-0.21515700000000001,-1.231419,1.21775
95220,1.5289144126642245e+18,0,1,0,0,-0.42140299999999997,-1.200767,0.919991
95230,1.5289144128657964e+18,0,1,0,0,-0.293132,-1.289313,1.004383
95240,1.5289144130673682e+18,0,1,0,0,0.08837300000000001,-1.3117370000000002,1.461854
95250,1.52891441326894e+18,0,1,0,0,0.46758,-1.312392,1.7629299999999999
95260,1.528914413470512e+18,0,1,0,0,0.656582,-1.260931,2.0560549999999997
95270,1.5289144136720837e+18,0,1,0,0,0.609589,-1.256386,2.09548
95280,1.5289144138736556e+18,0,1,0,0,0.687723,-1.276802,2.2892040000000002
95290,1.5289144140752274e+18,0,1,0,0,0.229823,-1.2847030000000002,1.896454
95300,1.5289144142767992e+18,0,1,0,0,-0.387173,-1.179244,1.3849770000000001
95310,1.528914414478371e+18,0,1,0,0,-0.31083,-1.190421,1.327246
95320,1.528914414679943e+18,0,1,0,0,-0.284841,-1.269975,1.408472
95330,1.5289144148815148e+18,0,1,0,0,-0.19600399999999998,-1.2396280000000002,1.509155
95340,1.5289144150830866e+18,0,1,0,0,-0.053549,-1.242832,1.8570209999999998
95350,1.5289144152846584e+18,0,1,0,0,-0.274948,-1.269376,1.936286
95360,1.5289144154862305e+18,0,1,0,0,-0.598805,-1.278893,1.9230650000000002
95370,1.528914415687802e+18,0,1,0,0,-0.9515530000000001,-1.277161,1.874438
95380,1.528914415889374e+18,0,1,0,0,-1.340726,-1.2832139999999999,1.636601
95390,1.5289144160909458e+18,0,1,0,0,-1.631678,-1.23879,1.43652
95400,1.5289144162925176e+18,0,1,0,0,-1.63955,-1.313127,1.431805
95410,1.5289144164940897e+18,0,1,0,0,-1.414757,-1.333918,1.5942690000000002
95420,1.5289144166956613e+18,0,1,0,0,-1.074724,-1.300409,1.7902650000000002
95430,1.5289144168972332e+18,0,1,0,0,-0.9717340000000001,-1.291721,1.859444
95440,1.528914417098805e+18,0,1,0,0,-0.8687440000000001,-1.283033,1.928623
95450,1.5289144173003768e+18,0,1,0,0,-1.073113,-1.2854709999999998,1.8862880000000002
95460,1.528914417501949e+18,0,1,0,0,-1.781347,-1.314235,1.532638
95470,1.5289144177035205e+18,0,1,0,0,-2.6586540000000003,-1.3788040000000001,0.9647959999999999
95480,1.5289144179050924e+18,0,1,0,0,-2.567873,-1.383412,1.188483
95490,1.5289144181066642e+18,0,1,0,0,-2.347118,-1.3219,1.480384
95500,1.528914418308236e+18,0,1,0,0,-2.0686400000000003,-1.2954,2.020315
95510,1.528914418509808e+18,0,1,0,0,-2.399477,-1.2646700000000002,2.109076
95520,1.5289144187113797e+18,0,1,0,0,-2.6757009999999997,-1.282621,2.172393
95530,1.5289144189129516e+18,0,1,0,0,2.9886939999999997,-1.267225,1.8500860000000001
95540,1.5289144191145234e+18,0,1,0,0,2.216493,-1.3093350000000001,1.397545
95550,1.5289144193160952e+18,0,1,0,0,1.426291,-1.3505479999999999,1.036338
95560,1.528914419517667e+18,0,1,0,0,1.053268,-1.3390360000000001,1.043978
95570,1.528914419719239e+18,0,1,0,0,1.440655,-1.263104,1.756188
95580,1.5289144199208108e+18,0,1,0,0,1.402982,-1.269683,1.933919
95590,1.5289144201223826e+18,0,1,0,0,1.093658,-1.198985,2.19468
95600,1.5289144203239544e+18,0,1,0,0,1.055531,-1.2001549999999999,2.328924
95610,1.5289144205255265e+18,0,1,0,0,0.740426,-1.2164549999999998,2.173786
95620,1.528914420727098e+18,0,1,0,0,-0.49070600000000003,-1.188882,1.16238
95630,1.52891442092867e+18,0,1,0,0,-0.94615,-1.184704,0.841349
95640,1.5289144211302418e+18,0,1,0,0,-0.9587620000000001,-1.211298,0.920062
95650,1.5289144213318136e+18,0,1,0,0,-0.823205,-1.2974450000000002,1.008177
95660,1.5289144215333857e+18,0,1,0,0,-0.35015100000000005,-1.332527,1.878539
95670,1.5289144217349573e+18,0,1,0,0,-0.06392350000000002,-1.331413,2.135176
95680,1.5289144219365292e+18,0,1,0,0,0.222304,-1.330299,2.391813
95690,1.528914422138101e+18,0,1,0,0,-0.637741,-1.212933,1.403432
95700,1.5289144223396728e+18,0,1,0,0,-0.9075290000000001,-1.138448,1.017145
95710,1.528914422541245e+18,0,1,0,0,-0.882893,-1.188668,1.075772
95720,1.5289144227428165e+18,0,1,0,0,-0.776874,-1.199489,1.145491
95730,1.5289144229443884e+18,0,1,0,0,-0.10786,-1.257696,2.131841
95740,1.5289144231459602e+18,0,1,0,0,-0.22523400000000002,-1.232329,2.4045810000000003
95750,1.528914423347532e+18,0,1,0,0,-0.772934,-1.2843579999999999,1.9398259999999998
95760,1.528914423549104e+18,0,1,0,0,-1.2653940000000001,-0.980168,1.176441
95770,1.5289144237506757e+18,0,1,0,0,-1.22813,-0.972306,0.992375
95780,1.5289144239522476e+18,0,1,0,0,-1.069971,-1.197244,1.226038
95790,1.5289144241538194e+18,0,1,0,0,-0.907165,-1.3012780000000002,1.229594
95800,1.5289144243553912e+18,0,1,0,0,-0.281525,-1.257503,2.015984
95810,1.528914424556963e+18,0,1,0,0,0.042747,-1.216543,2.432932
95820,1.528914424758535e+18,0,1,0,0,-0.263402,-1.259615,2.083365
95830,1.5289144249601068e+18,0,1,0,0,-1.047633,-1.069942,1.270192
95840,1.5289144251616786e+18,0,1,0,0,-1.062466,-1.078727,1.160771
95850,1.5289144253632504e+18,0,1,0,0,-0.9822620000000001,-1.170654,1.360515
95860,1.5289144255648225e+18,0,1,0,0,-0.7491979999999999,-1.220661,1.455544
95870,1.528914425766394e+18,0,1,0,0,-0.484563,-1.17926,2.089753
95880,1.528914425967966e+18,0,1,0,0,-0.461843,-1.174534,2.3370740000000003
95890,1.5289144261695378e+18,0,1,0,0,-0.55089,-1.242114,2.525071
